game_id,season,week,week_normalized,home_team_id,away_team_id,home_score,away_score,point_spread,total_points,home_win,neutral_site,conference_game,temperature,wind_speed,is_dome,home_hist_games_played,home_hist_ppg,home_hist_papg,home_hist_ypg,home_hist_turnover_pg,home_hist_win_pct,home_hist_home_games,home_hist_home_ppg,home_hist_home_papg,home_hist_home_win_pct,home_hist_away_games,home_hist_away_ppg,home_hist_away_papg,home_hist_away_win_pct,home_hist_home_away_ppg_diff,away_hist_games_played,away_hist_ppg,away_hist_papg,away_hist_ypg,away_hist_turnover_pg,away_hist_win_pct,away_hist_home_games,away_hist_home_ppg,away_hist_home_papg,away_hist_home_win_pct,away_hist_away_games,away_hist_away_ppg,away_hist_away_papg,away_hist_away_win_pct,away_hist_home_away_ppg_diff,odds_opening_spread,odds_latest_spread,odds_opening_total,odds_latest_total,odds_opening_ml_home,odds_latest_ml_home,odds_opening_ml_away,odds_latest_ml_away,odds_spread_movement,odds_total_movement,odds_spread_movement_abs,odds_total_movement_abs,odds_spread_movement_significant,odds_total_movement_significant,odds_spread_movement_sig_direction,odds_total_movement_sig_direction,home_drive_total_drives,home_drive_ppd,home_drive_ypd,home_drive_plays_per_drive,home_drive_seconds_per_drive,home_drive_scoring_pct,home_drive_redzone_pct,home_drive_three_and_out_pct,home_drive_explosive_drive_pct,home_drive_def_ppd,home_drive_def_ypd,home_drive_def_scoring_pct,home_drive_def_three_and_out_forced,away_drive_total_drives,away_drive_ppd,away_drive_ypd,away_drive_plays_per_drive,away_drive_seconds_per_drive,away_drive_scoring_pct,away_drive_redzone_pct,away_drive_three_and_out_pct,away_drive_explosive_drive_pct,away_drive_def_ppd,away_drive_def_ypd,away_drive_def_scoring_pct,away_drive_def_three_and_out_forced,ppg_differential,papg_differential,win_pct_differential,ppd_differential,scoring_pct_differential,venue_ppg_differential,venue_win_pct_differential,combined_home_advantage,adjusted_week
401635533,2024,2,0.1111111111111111,77,150,20,26,6,46,0,0,0,0,0,0.0,1.0,13.0,6.0,328.0,2.0,1.0,1.0,13.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,3.0,350.0,1.0,1.0,1.0,26.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.5,-2.5,40.5,37.5,-135.0,-130.0,0,0,0.0,-3.0,0.0,3.0,0,1,0.0,-3.0,10,1.6,31.8,6.4,187.0,0.3,0,0.2,0.6,0.9,27.7,0.2,0.2,12,2.25,29.166666666666668,5.916666666666667,134.16666666666666,0.4166666666666667,0,0.3333333333333333,0.4166666666666667,0.5,9.833333333333334,0.0833333333333333,0.4166666666666667,13.0,-3.0,0.0,0.6499999999999999,0.1166666666666667,-13.0,-1.0,0.0,2
401635534,2024,2,0.1111111111111111,183,59,31,28,-3,59,1,0,1,0,0,0.0,1.0,38.0,22.0,480.0,1.0,1.0,1.0,38.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,29.5,16.5,417.5,0.5,1.0,2.0,29.5,16.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,61.11111111111112,60.5,110.0,125.0,0,0,1.5,6.0,1.5,6.0,0,1,0.0,6.0,11,3.4545454545454546,42.72727272727273,6.454545454545454,154.0909090909091,0.5454545454545454,0,0.2727272727272727,0.5454545454545454,2.090909090909091,42.54545454545455,0.4545454545454545,0.2727272727272727,17,3.4705882352941178,46.64705882352941,6.941176470588236,209.58823529411765,0.5294117647058824,0,0.1176470588235294,0.8235294117647058,1.7647058823529411,39.1764705882353,0.4117647058823529,0.2352941176470588,-8.5,-5.5,0.0,0.0160427807486631,-0.016042780748663,-38.0,-1.0,0.0,2
401635535,2024,2,0.1111111111111111,97,55,49,14,-35,63,1,0,0,0,0,0.0,1.0,62.0,0.0,571.0,0.0,1.0,1.0,62.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,55.0,357.0,3.0,0.0,1.0,27.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.666666666666668,-27.5,56.44444444444444,56.5,-3000.0,-3500.0,0,0,-2.0,-2.0,2.0,2.0,0,0,0.0,0.0,13,4.230769230769231,42.76923076923077,4.923076923076923,142.30769230769232,0.6923076923076923,0,0.1538461538461538,0.7692307692307693,0.5,7.571428571428571,0.0714285714285714,0.5,14,2.4285714285714284,26.071428571428573,4.214285714285714,85.85714285714286,0.4285714285714285,0,0.5,0.3571428571428571,3.4285714285714284,41.0,0.5714285714285714,0.2857142857142857,-35.0,55.0,-1.0,-1.8021978021978025,-0.2637362637362637,-62.0,-1.0,0.0,2
401635536,2024,2,0.1111111111111111,2390,50,56,9,-47,65,1,0,0,0,0,0.0,1.0,41.0,17.0,529.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,41.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.5,-46.5,53.833333333333336,55.5,0.0,0.0,0,0,-2.0,2.0,2.0,2.0,0,0,0.0,0.0,12,3.6666666666666665,46.16666666666666,6.0,172.5,0.5833333333333334,0,0.1666666666666666,0.6666666666666666,1.4166666666666667,23.916666666666668,0.25,0.3333333333333333,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-41.0,-17.0,-1.0,-3.6666666666666665,-0.5833333333333334,0.0,0.0,0.0,2
401635537,2024,2,0.1111111111111111,153,2429,38,20,-18,58,1,0,0,0,0,0.0,1.0,19.0,17.0,252.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,19.0,17.0,1.0,0.0,1.0,7.0,30.0,324.0,3.0,0.0,1.0,7.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.83333333333333,-21.5,47.888888888888886,47.5,-1800.0,-1800.0,0,0,-0.5,-1.0,0.5,1.0,0,0,0.0,0.0,11,1.7272727272727273,24.272727272727277,6.181818181818182,166.0,0.4545454545454545,0,0.4545454545454545,0.4545454545454545,2.090909090909091,23.545454545454547,0.2727272727272727,0.5454545454545454,12,0.5833333333333334,24.5,6.333333333333333,158.5,0.0833333333333333,0,0.3333333333333333,0.5,2.583333333333333,33.083333333333336,0.4166666666666667,0.25,-12.0,13.0,-1.0,-1.143939393939394,-0.3712121212121212,0.0,0.0,0.0,2
401635538,2024,2,0.1111111111111111,2132,221,27,28,1,55,0,0,0,0,0,0.0,1.0,38.0,20.0,658.0,3.0,1.0,1.0,38.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,55.0,24.0,567.0,2.0,1.0,1.0,55.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.1666666666666665,2.5,62.66666666666666,62.5,-135.0,110.0,0,0,5.0,3.0,5.0,3.0,1,1,5.0,3.0,12,3.4166666666666665,56.083333333333336,5.416666666666667,138.25,0.5,0,0.0833333333333333,0.9166666666666666,1.5384615384615383,34.84615384615385,0.3076923076923077,0.2307692307692307,11,4.363636363636363,52.27272727272727,7.363636363636363,187.3636363636364,0.7272727272727273,0,0.0,0.8181818181818182,2.3846153846153846,18.23076923076923,0.3846153846153846,0.4615384615384615,17.0,4.0,0.0,0.9469696969696968,0.2272727272727273,-38.0,-1.0,0.0,2
401635539,2024,2,0.1111111111111111,24,13,41,7,-34,48,1,0,0,0,0,0.0,1.0,27.0,34.0,286.0,1.0,0.0,1.0,27.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.5,-33.5,58.5,59.5,0.0,0.0,0,0,2.0,1.0,2.0,1.0,0,0,0.0,0.0,13,2.076923076923077,25.615384615384617,5.769230769230769,136.53846153846155,0.3846153846153846,0,0.3076923076923077,0.4615384615384615,2.8461538461538463,33.30769230769231,0.4615384615384615,0.3076923076923077,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-27.0,-34.0,0.0,-2.076923076923077,-0.3846153846153846,-27.0,0.0,0.0,2
401635540,2024,2,0.1111111111111111,259,276,31,14,-17,45,1,0,0,0,0,0.0,1.0,27.0,34.0,397.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,34.0,0.0,0.0,1.0,45.0,3.0,549.0,0.0,1.0,1.0,45.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,-20.38888888888889,-20.5,53.16666666666666,52.5,-800.0,-1600.0,0,0,-4.0,5.0,4.0,5.0,1,1,-4.0,5.0,11,2.4545454545454546,37.45454545454545,6.0,138.9090909090909,0.4545454545454545,0,0.2727272727272727,0.6363636363636364,3.090909090909091,32.81818181818182,0.5454545454545454,0.2727272727272727,13,3.692307692307693,43.0,5.384615384615385,111.6923076923077,0.5384615384615384,0,0.2307692307692307,0.6923076923076923,0.2307692307692307,18.23076923076923,0.0769230769230769,0.3076923076923077,18.0,-31.0,1.0,1.237762237762238,0.0839160839160839,0.0,0.0,0.0,2
401635639,2024,2,0.1111111111111111,154,258,30,31,1,61,0,0,1,0,0,0.0,1.0,45.0,13.0,513.0,0.0,1.0,1.0,45.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,13.0,497.0,1.0,1.0,1.0,34.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5,1.5,55.44444444444444,55.5,-125.0,100.0,0,0,4.0,1.0,4.0,1.0,1,0,4.0,0.0,10,3.8,48.2,6.9,140.2,0.5,0,0.2,0.7,2.0,32.7,0.4,0.2,11,3.363636363636364,43.36363636363637,6.0,163.0,0.5454545454545454,0,0.1818181818181818,0.7272727272727273,1.181818181818182,22.454545454545453,0.2727272727272727,0.4545454545454545,-11.0,0.0,0.0,-0.436363636363636,0.0454545454545454,-45.0,-1.0,0.0,2
401636614,2024,2,0.1111111111111111,12,2464,22,10,-12,32,1,0,0,0,0,0.0,1.0,61.0,39.0,627.0,2.0,1.0,1.0,61.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.5,-36.5,61.5,63.5,-15000.0,-10000.0,0,0,7.0,-1.0,7.0,1.0,1,0,7.0,0.0,12,5.166666666666667,51.41666666666666,4.916666666666667,125.16666666666669,0.8333333333333334,0,0.0,0.8333333333333334,2.7142857142857144,34.714285714285715,0.4285714285714285,0.4285714285714285,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-61.0,-39.0,-1.0,-5.166666666666667,-0.8333333333333334,-61.0,-1.0,0.0,2
401636615,2024,2,0.1111111111111111,2628,2341,45,0,-45,45,1,0,0,0,0,0.0,1.0,34.0,27.0,457.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,34.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.5,-45.5,54.75,56.5,0.0,0.0,0,0,0.0,2.0,0.0,2.0,0,0,0.0,0.0,13,2.8461538461538463,33.30769230769231,6.076923076923077,140.3846153846154,0.4615384615384615,0,0.3076923076923077,0.4615384615384615,2.076923076923077,25.615384615384617,0.3846153846153846,0.3076923076923077,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-34.0,-27.0,-1.0,-2.8461538461538463,-0.4615384615384615,0.0,0.0,0.0,2
401636616,2024,2,0.1111111111111111,2655,2306,27,34,7,61,0,0,0,0,0,0.0,1.0,52.0,0.0,472.0,0.0,1.0,1.0,52.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,41.0,6.0,449.0,2.0,1.0,1.0,41.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,8.666666666666666,9.5,46.77777777777778,46.5,320.0,260.0,0,0,-0.5,-2.0,0.5,2.0,0,0,0.0,0.0,8,5.625,60.875,7.125,226.625,0.875,0,0.125,0.875,1.0,20.1,0.1,0.3,10,3.4,44.9,5.8,158.2,0.6,0,0.2,0.7,1.0,8.384615384615385,0.2307692307692307,0.5384615384615384,-11.0,6.0,0.0,-2.225,-0.275,-52.0,-1.0,0.0,2
401636617,2024,2,0.1111111111111111,2116,2534,45,14,-31,59,1,0,0,0,0,0.0,1.0,57.0,3.0,639.0,2.0,1.0,1.0,57.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,14.0,407.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,34.0,14.0,1.0,0.0,-21.4375,-21.5,55.4375,53.5,-1800.0,-1600.0,0,0,2.5,-5.0,2.5,5.0,0,1,0.0,-5.0,15,3.6666666666666665,42.93333333333333,5.2,117.06666666666666,0.6,0,0.2,0.7333333333333333,0.1875,10.125,0.125,0.6875,13,2.3076923076923075,31.307692307692307,5.846153846153846,162.76923076923077,0.3846153846153846,0,0.3076923076923077,0.6153846153846154,1.8461538461538465,20.0,0.2307692307692307,0.5384615384615384,-23.0,11.0,0.0,-1.358974358974359,-0.2153846153846153,-23.0,0.0,0.0,2
401636618,2024,2,0.1111111111111111,254,239,23,12,-11,35,1,0,0,0,0,0.0,1.0,49.0,0.0,513.0,2.0,1.0,1.0,49.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,3.0,442.0,2.0,1.0,1.0,45.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,-14.6875,-14.5,54.5,52.5,-900.0,-800.0,0,0,2.5,-1.0,2.5,1.0,0,0,0.0,0.0,12,4.083333333333333,42.833333333333336,5.416666666666667,156.25,0.5833333333333334,0,0.25,0.6666666666666666,0.25,9.416666666666666,0.0,0.5,13,2.923076923076923,35.76923076923077,5.538461538461538,132.0,0.4615384615384615,0,0.3846153846153846,0.7692307692307693,1.0,14.846153846153848,0.1538461538461538,0.6153846153846154,-4.0,3.0,0.0,-1.16025641025641,-0.1217948717948718,-49.0,-1.0,0.0,2
401636859,2024,2,0.1111111111111111,265,2641,37,16,-21,53,1,0,0,0,0,0.0,1.0,70.0,30.0,637.0,0.0,1.0,1.0,70.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,52.0,51.0,539.0,0.0,1.0,1.0,52.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.1111111111111112,2.5,66.61111111111111,64.5,-115.0,115.0,0,0,4.0,-1.0,4.0,1.0,1,0,4.0,0.0,14,4.5,44.42857142857143,3.642857142857143,82.57142857142857,0.6428571428571429,0,0.3571428571428571,0.6428571428571429,2.7142857142857144,32.857142857142854,0.4285714285714285,0.3571428571428571,12,4.25,42.0,6.416666666666667,127.41666666666669,0.75,0,0.0,0.75,4.0,47.92307692307692,0.6153846153846154,0.1538461538461538,-18.0,21.0,0.0,-0.25,0.1071428571428571,-70.0,-1.0,0.0,2
401640979,2024,2,0.1111111111111111,2229,2117,52,16,-36,68,1,0,0,0,0,0.0,1.0,7.0,31.0,182.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,31.0,0.0,0.0,1.0,66.0,10.0,491.0,0.0,1.0,1.0,66.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,5.333333333333333,3.5,51.44444444444444,51.5,160.0,140.0,0,0,-0.5,0.0555555555555571,0.5,0.0555555555555571,0,0,0.0,0.0,10,0.7,17.4,5.9,163.0,0.1,0,0.3,0.3,3.1,36.4,0.5,0.3,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,-21.0,1.0,-0.7,-0.1,0.0,0.0,0.0,2
401640989,2024,2,0.1111111111111111,166,2335,24,30,6,54,0,0,1,0,0,0.0,1.0,23.0,16.0,270.0,1.0,1.0,1.0,23.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,41.0,24.0,533.0,1.0,1.0,1.0,41.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,22.05555555555556,22.5,54.11111111111112,54.5,800.0,1000.0,0,0,2.0,-3.0,2.0,3.0,0,1,0.0,-3.0,12,1.6666666666666667,23.75,6.166666666666667,212.5,0.3333333333333333,0,0.5,0.5,1.5833333333333333,28.416666666666668,0.3333333333333333,0.25,12,3.6666666666666665,45.25,6.583333333333333,177.75,0.5833333333333334,0,0.25,0.6666666666666666,2.1818181818181817,32.81818181818182,0.3636363636363636,0.3636363636363636,18.0,8.0,0.0,2.0,0.25,-23.0,-1.0,0.0,2
401641016,2024,2,0.1111111111111111,338,309,10,34,24,44,0,0,0,0,0,0.0,1.0,16.0,28.0,253.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,28.0,0.0,0.0,1.0,40.0,10.0,481.0,1.0,1.0,1.0,40.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,14.22222222222222,14.5,46.66666666666666,45.5,550.0,425.0,0,0,-2.0,-1.0,2.0,1.0,0,0,0.0,0.0,13,1.2307692307692308,22.07692307692308,5.384615384615385,133.84615384615384,0.3076923076923077,0,0.5384615384615384,0.3846153846153846,2.6153846153846154,29.23076923076923,0.3076923076923077,0.3076923076923077,9,3.7777777777777777,55.11111111111112,7.555555555555555,227.22222222222223,0.6666666666666666,0,0.2222222222222222,0.7777777777777778,2.0,23.6,0.3,0.4,24.0,-18.0,1.0,2.547008547008547,0.3589743589743589,0.0,0.0,0.0,2
401643705,2024,2,0.1111111111111111,2005,23,7,17,10,24,0,0,1,0,0,0.0,1.0,21.0,6.0,237.0,0.0,1.0,1.0,21.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,24.0,387.0,3.0,1.0,1.0,42.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,-3.388888888888889,-1.5,44.5,43.5,-250.0,-130.0,0,0,3.0,-3.0,3.0,3.0,0,1,0.0,-3.0,11,2.1818181818181817,22.90909090909091,6.363636363636363,180.3636363636364,0.2727272727272727,0,0.2727272727272727,0.4545454545454545,0.9090909090909092,17.0,0.0909090909090909,0.4545454545454545,15,3.0,28.466666666666665,4.466666666666667,104.73333333333332,0.4,0,0.3333333333333333,0.5333333333333333,1.9285714285714288,25.785714285714285,0.2857142857142857,0.3571428571428571,21.0,18.0,0.0,0.8181818181818183,0.1272727272727273,-21.0,-1.0,0.0,2
401643706,2024,2,0.1111111111111111,36,2458,38,17,-21,55,1,0,0,0,0,0.0,1.0,0.0,52.0,192.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.5,-31.5,53.75,52.5,-5000.0,-10000.0,0,0,-3.0,-1.0,3.0,1.0,0,0,0.0,0.0,12,0.0,15.166666666666666,4.666666666666667,146.41666666666666,0.0,0,0.3333333333333333,0.3333333333333333,4.333333333333333,44.583333333333336,0.6666666666666666,0.0833333333333333,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52.0,0.0,0.0,0.0,0.0,0.0,0.0,2
401643707,2024,2,0.1111111111111111,278,16,46,30,-16,76,1,0,0,0,0,0.0,1.0,10.0,30.0,244.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,30.0,0.0,0.0,1.0,24.0,42.0,356.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,42.0,0.0,0.0,-15.0,-18.5,56.5,55.5,-700.0,-1200.0,0,0,-3.0,-1.0,3.0,1.0,0,0,0.0,0.0,12,1.4166666666666667,23.666666666666668,4.916666666666667,130.0,0.25,0,0.3333333333333333,0.4166666666666667,2.090909090909091,23.90909090909091,0.4545454545454545,0.3636363636363636,14,1.9285714285714288,25.785714285714285,6.0,141.21428571428572,0.2857142857142857,0,0.3571428571428571,0.4285714285714285,3.0,28.466666666666665,0.4,0.3333333333333333,14.0,12.0,0.0,0.5119047619047619,0.0357142857142857,24.0,0.0,0.0,2
401643708,2024,2,0.1111111111111111,2440,290,17,20,3,37,0,0,0,0,0,0.0,2.0,26.0,27.5,345.5,0.0,0.5,1.0,24.0,29.0,0.0,1.0,28.0,26.0,1.0,4.0,1.0,45.0,56.0,461.0,1.0,0.0,1.0,45.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6111111111111112,-1.5,58.11111111111112,56.5,140.0,-110.0,0,0,-5.0,1.0,5.0,1.0,1,0,-5.0,0.0,22,2.5,31.681818181818183,5.818181818181818,178.27272727272728,0.4090909090909091,0,0.2272727272727272,0.5,2.4782608695652173,33.391304347826086,0.4347826086956521,0.391304347826087,13,3.4615384615384617,35.76923076923077,6.615384615384615,142.92307692307693,0.5384615384615384,0,0.0769230769230769,0.6153846153846154,4.0,43.21428571428572,0.5714285714285714,0.2142857142857142,19.0,28.5,-0.5,0.9615384615384616,0.1293706293706293,-24.0,0.0,2.0,2
401643709,2024,2,0.1111111111111111,21,204,0,21,21,21,0,0,0,0,0,0.0,1.0,45.0,14.0,468.0,0.0,1.0,1.0,45.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,15.0,510.0,1.0,1.0,1.0,38.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,5.5,53.94444444444444,54.5,160.0,165.0,0,0,1.0,-1.0,1.0,1.0,0,0,0.0,0.0,11,3.090909090909091,42.27272727272727,6.818181818181818,154.54545454545453,0.4545454545454545,0,0.0909090909090909,0.6363636363636364,2.1538461538461537,15.384615384615383,0.3076923076923077,0.3846153846153846,10,3.8,53.2,7.3,224.9,0.7,0,0.0,0.9,1.4,33.0,0.2,0.3,-7.0,1.0,0.0,0.709090909090909,0.2454545454545454,-45.0,-1.0,0.0,2
401643710,2024,2,0.1111111111111111,2751,70,13,17,4,30,0,0,0,0,0,0.0,1.0,7.0,48.0,118.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,48.0,0.0,0.0,1.0,14.0,24.0,217.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,24.0,0.0,0.0,-7.5,-6.5,42.5,39.5,-350.0,-275.0,0,0,1.0,-2.0,1.0,2.0,0,0,0.0,0.0,13,1.6153846153846154,8.692307692307692,4.0,104.76923076923076,0.2307692307692307,0,0.5384615384615384,0.0769230769230769,3.636363636363636,45.36363636363637,0.5454545454545454,0.1818181818181818,12,1.1666666666666667,18.916666666666668,3.9166666666666665,103.75,0.1666666666666666,0,0.4166666666666667,0.4166666666666667,2.076923076923077,35.92307692307692,0.3076923076923077,0.3076923076923077,7.0,-24.0,0.0,-0.4487179487179487,-0.0641025641025641,14.0,0.0,0.0,2
401643777,2024,2,0.1111111111111111,256,2241,13,6,-7,19,1,0,0,0,0,0.0,1.0,30.0,7.0,413.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,30.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.25,-35.5,54.25,50.5,-15000.0,-15000.0,0,0,-2.5,-4.0,2.5,4.0,0,1,0.0,-4.0,12,2.583333333333333,33.083333333333336,5.0,141.5,0.4166666666666667,0,0.25,0.5833333333333334,0.5833333333333334,24.5,0.0833333333333333,0.3333333333333333,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-30.0,-7.0,-1.0,-2.583333333333333,-0.4166666666666667,0.0,0.0,0.0,2
401643778,2024,2,0.1111111111111111,295,151,14,20,6,34,0,0,0,0,0,0.0,1.0,19.0,23.0,305.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,23.0,0.0,0.0,1.0,42.0,3.0,506.0,6.0,1.0,1.0,42.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.4444444444444444,-1.5,53.833333333333336,53.5,-110.0,-120.0,0,0,0.5,5.0,0.5,5.0,0,1,0.0,5.0,14,1.4285714285714286,21.571428571428573,5.285714285714286,103.14285714285714,0.2857142857142857,0,0.4285714285714285,0.5,1.7333333333333334,18.53333333333333,0.3333333333333333,0.4,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,-20.0,1.0,-1.4285714285714286,-0.2857142857142857,0.0,0.0,0.0,2
401643779,2024,2,0.1111111111111111,2032,202,28,24,-4,52,1,0,0,0,0,0.0,1.0,34.0,31.0,457.0,2.0,1.0,1.0,34.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,62.0,28.0,622.0,1.0,1.0,1.0,62.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,-8.055555555555555,-9.5,65.61111111111111,65.5,-215.0,-340.0,0,0,-3.5,1.0,3.5,1.0,0,0,0.0,0.0,14,2.4285714285714284,33.785714285714285,6.571428571428571,137.57142857142858,0.4285714285714285,0,0.2857142857142857,0.5,2.066666666666667,29.466666666666665,0.3333333333333333,0.3333333333333333,11,5.090909090909091,53.81818181818182,6.545454545454546,168.1818181818182,0.7272727272727273,0,0.0909090909090909,0.9090909090909092,2.1538461538461537,15.846153846153848,0.3076923076923077,0.3076923076923077,28.0,-3.0,0.0,2.6623376623376624,0.2987012987012987,-34.0,-1.0,0.0,2
401643780,2024,2,0.1111111111111111,2433,5,32,6,-26,38,1,0,0,0,0,0.0,1.0,30.0,14.0,336.0,0.0,1.0,1.0,30.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,41.0,3.0,517.0,3.0,1.0,1.0,41.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,10.5,54.5,55.5,360.0,300.0,0,0,-1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,13,2.6153846153846154,38.0,6.769230769230769,144.30769230769232,0.4615384615384615,0,0.2307692307692307,0.6153846153846154,0.7692307692307693,12.461538461538462,0.1538461538461538,0.3846153846153846,11.0,-11.0,0.0,2.6153846153846154,0.4615384615384615,-30.0,-1.0,0.0,2
401643781,2024,2,0.1111111111111111,195,6,27,20,-7,47,1,0,0,0,0,0.0,1.0,22.0,38.0,443.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,38.0,0.0,0.0,1.0,38.0,52.0,582.0,0.0,0.0,1.0,38.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,2.111111111111111,1.5,56.888888888888886,55.5,100.0,-110.0,0,0,0.5,1.0,0.5,1.0,0,0,0.0,0.0,11,2.090909090909091,42.54545454545455,6.545454545454546,171.0909090909091,0.4545454545454545,0,0.2727272727272727,0.6363636363636364,3.4545454545454546,42.72727272727273,0.5454545454545454,0.2727272727272727,12,4.0,46.0,7.0,151.08333333333334,0.6666666666666666,0,0.25,0.6666666666666666,4.363636363636363,50.45454545454545,0.6363636363636364,0.1818181818181818,16.0,14.0,0.0,1.9090909090909087,0.2121212121212121,0.0,0.0,0.0,2
401643782,2024,2,0.1111111111111111,2572,2545,35,10,-25,45,1,0,0,0,0,0.0,1.0,0.0,31.0,131.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,31.0,0.0,0.0,1.0,0.0,52.0,201.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,52.0,0.0,0.0,-13.75,-16.5,54.5,53.5,-650.0,-600.0,0,0,-2.5,-1.0,2.5,1.0,0,0,0.0,0.0,7,0.0,20.285714285714285,4.428571428571429,127.42857142857144,0.0,0,0.5714285714285714,0.4285714285714285,4.428571428571429,45.42857142857143,0.7142857142857143,0.0,10,1.0,20.1,5.4,175.0,0.1,0,0.3,0.4,5.625,60.875,0.875,0.125,0.0,21.0,0.0,1.0,0.1,0.0,0.0,0.0,2
