game_id,season,week,date,home_team_id,away_team_id,home_score,away_score,neutral_site,completed,is_home,points_scored,points_allowed,win,point_differential,total_yards,passing_yards,rushing_yards,turnovers,first_downs,third_down_conversions,third_down_attempts,penalties,penalty_yards,vegas_spread_home,vegas_total,vegas_spread,covered_spread,went_over,third_down_pct,points_scored_roll3,points_allowed_roll3,point_differential_roll3,total_yards_roll3,passing_yards_roll3,rushing_yards_roll3,turnovers_roll3,first_downs_roll3,third_down_pct_roll3,penalties_roll3,penalty_yards_roll3,points_scored_roll5,points_allowed_roll5,point_differential_roll5,total_yards_roll5,passing_yards_roll5,rushing_yards_roll5,turnovers_roll5,first_downs_roll5,third_down_pct_roll5,penalties_roll5,penalty_yards_roll5,points_scored_roll10,points_allowed_roll10,point_differential_roll10,total_yards_roll10,passing_yards_roll10,rushing_yards_roll10,turnovers_roll10,first_downs_roll10,third_down_pct_roll10,penalties_roll10,penalty_yards_roll10,win_pct_roll3,win_pct_roll5,win_pct_roll10,ats_pct_roll3,over_pct_roll3,ats_pct_roll5,over_pct_roll5,ats_pct_roll10,over_pct_roll10,points_scored_lag1,points_allowed_lag1,point_differential_lag1,win_lag1,total_yards_lag1,points_scored_lag2,points_allowed_lag2,point_differential_lag2,win_lag2,total_yards_lag2,winning_streak,losing_streak,opp_win_pct,opp_points_scored_avg,opp_points_allowed_avg,opp_total_yards_avg,rest_days,season_progress,team_id
401671867,2024,4,2024-09-29 17:00:00+00:00,11,23,27,24,0,1,1,27,24,1,3,330.0,220.0,110.0,0,20.0,5.0,12.0,6.0,50.0,-1.32703488372093,44.75029069767442,3.0982968129074136e-17,0.5,0.5,0.4,19.333333333333332,18.666666666666668,0.6666666666666666,330.0,220.0,110.0,1.6666666666666667,20.0,0.4,6.0,50.0,21.25,21.25,0.0,330.0,220.0,110.0,1.5,20.0,0.4,6.0,50.0,21.25,21.25,0.0,330.0,220.0,110.0,1.5,20.0,0.4,6.0,50.0,0.6666666666666666,0.5,0.5,0.5,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,21.0,16.0,5.0,1.0,330.0,10.0,16.0,-6.0,0.0,330.0,2,0,1.0,17.0,8.666666666666666,330.0,7.0,0.2222222222222222,11
401671633,2024,5,2024-10-06 17:00:00+00:00,30,11,37,34,0,1,0,34,37,0,-3,330.0,220.0,110.0,1,20.0,5.0,12.0,6.0,50.0,-2.9,46.1,-2.9,0.0,1.0,0.4,27.333333333333332,25.666666666666668,1.6666666666666667,330.0,220.0,110.0,1.0,20.0,0.4,6.0,50.0,23.8,24.4,-0.6,330.0,220.0,110.0,1.4,20.0,0.4,6.0,50.0,23.8,24.4,-0.6,330.0,220.0,110.0,1.4,20.0,0.4,6.0,50.0,0.6666666666666666,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,27.0,24.0,3.0,1.0,330.0,21.0,16.0,5.0,1.0,330.0,0,1,0.0,15.0,27.25,330.0,7.0,0.2777777777777778,11
401671820,2024,6,2024-10-13 17:00:00+00:00,10,11,17,20,0,1,0,20,17,1,3,330.0,220.0,110.0,1,20.0,5.0,12.0,6.0,50.0,-2.4,42.9,-2.4,1.0,0.0,0.4,27.0,26.0,1.0,330.0,220.0,110.0,0.6666666666666666,20.0,0.4,6.0,50.0,22.4,22.0,0.4,330.0,220.0,110.0,1.4,20.0,0.4,6.0,50.0,23.166666666666668,23.166666666666668,0.0,330.0,220.0,110.0,1.3333333333333333,20.0,0.4,6.0,50.0,0.6666666666666666,0.6,0.5,0.5,0.5,0.5,0.25,0.6,0.4,34.0,37.0,-3.0,0.0,330.0,27.0,24.0,3.0,1.0,330.0,1,0,0.25,19.75,22.5,330.0,7.0,0.3333333333333333,11
401671864,2024,7,2024-10-20 17:00:00+00:00,11,15,16,10,0,1,1,16,10,1,6,330.0,220.0,110.0,1,20.0,5.0,12.0,6.0,50.0,-3.0,43.5,3.0,1.0,0.0,0.4,23.333333333333332,21.333333333333332,2.0,330.0,220.0,110.0,1.0,20.0,0.4,6.0,50.0,23.6,20.8,2.8,330.0,220.0,110.0,1.0,20.0,0.4,6.0,50.0,22.142857142857142,21.285714285714285,0.8571428571428571,330.0,220.0,110.0,1.2857142857142858,20.0,0.4,6.0,50.0,0.6666666666666666,0.8,0.5714285714285714,0.6666666666666666,0.3333333333333333,0.75,0.25,0.6666666666666666,0.3333333333333333,20.0,17.0,3.0,1.0,330.0,34.0,37.0,-3.0,0.0,330.0,2,0,0.4,12.0,22.6,330.0,7.0,0.3888888888888889,11
401671856,2024,8,2024-10-27 17:00:00+00:00,34,11,23,20,0,1,0,20,23,0,-3,330.0,220.0,110.0,2,20.0,5.0,12.0,6.0,50.0,-1.32703488372093,44.75029069767442,3.0982968129074136e-17,0.5,0.5,0.4,18.666666666666668,16.666666666666668,2.0,330.0,220.0,110.0,1.3333333333333333,20.0,0.4,6.0,50.0,23.4,22.2,1.2,330.0,220.0,110.0,1.0,20.0,0.4,6.0,50.0,21.875,21.5,0.375,330.0,220.0,110.0,1.375,20.0,0.4,6.0,50.0,0.6666666666666666,0.6,0.5,1.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,16.0,10.0,6.0,1.0,330.0,20.0,17.0,3.0,1.0,330.0,0,1,0.7142857142857143,23.571428571428573,22.714285714285715,330.0,7.0,0.4444444444444444,11
401671647,2024,9,2024-11-04 01:20:00+00:00,16,11,21,13,0,1,0,13,21,0,-8,330.0,220.0,110.0,2,20.0,5.0,12.0,6.0,50.0,-5.3,46.7,-5.3,0.0,0.0,0.4,16.333333333333332,18.0,-1.6666666666666667,330.0,220.0,110.0,1.6666666666666667,20.0,0.4,6.0,50.0,20.6,21.6,-1.0,330.0,220.0,110.0,1.4,20.0,0.4,6.0,50.0,20.88888888888889,21.444444444444443,-0.5555555555555556,330.0,220.0,110.0,1.4444444444444444,20.0,0.4,6.0,50.0,0.3333333333333333,0.4,0.4444444444444444,0.5,0.0,0.5,0.25,0.5714285714285714,0.2857142857142857,20.0,23.0,-3.0,0.0,330.0,16.0,10.0,6.0,1.0,330.0,0,2,0.7142857142857143,26.857142857142858,19.571428571428573,330.0,7.0,0.5,11
401671863,2024,10,2024-11-10 18:00:00+00:00,11,2,20,30,0,1,1,20,30,0,-10,330.0,220.0,110.0,4,20.0,5.0,12.0,6.0,50.0,4.0,47.2,-4.0,0.0,1.0,0.4,17.666666666666668,24.666666666666668,-7.0,330.0,220.0,110.0,2.6666666666666665,20.0,0.4,6.0,50.0,17.8,20.2,-2.4,330.0,220.0,110.0,2.0,20.0,0.4,6.0,50.0,20.8,22.3,-1.5,330.0,220.0,110.0,1.7,20.0,0.4,6.0,50.0,0.0,0.4,0.4,0.0,0.5,0.5,0.25,0.5,0.375,13.0,21.0,-8.0,0.0,330.0,20.0,23.0,-3.0,0.0,330.0,0,3,0.7777777777777778,28.88888888888889,19.22222222222222,330.0,6.0,0.5555555555555556,11
401671782,2024,11,2024-11-17 18:00:00+00:00,20,11,27,28,0,1,0,28,27,1,1,330.0,220.0,110.0,1,20.0,5.0,12.0,6.0,50.0,-3.9,43.8,-3.9,1.0,1.0,0.4,20.333333333333332,26.0,-5.666666666666667,330.0,220.0,110.0,2.3333333333333335,20.0,0.4,6.0,50.0,19.4,22.2,-2.8,330.0,220.0,110.0,2.0,20.0,0.4,6.0,50.0,20.9,22.1,-1.2,330.0,220.0,110.0,1.7,20.0,0.4,6.0,50.0,0.3333333333333333,0.4,0.5,0.3333333333333333,0.6666666666666666,0.5,0.5,0.5,0.375,20.0,30.0,-10.0,0.0,330.0,13.0,21.0,-8.0,0.0,330.0,1,0,0.3,17.7,21.4,330.0,7.0,0.6111111111111112,11
401671866,2024,12,2024-11-24 18:00:00+00:00,11,8,6,24,0,1,1,6,24,0,-18,330.0,220.0,110.0,0,20.0,5.0,12.0,6.0,50.0,-1.32703488372093,44.75029069767442,3.0982968129074136e-17,0.5,0.5,0.4,18.0,27.0,-9.0,330.0,220.0,110.0,1.6666666666666667,20.0,0.4,6.0,50.0,17.4,25.0,-7.6,330.0,220.0,110.0,1.8,20.0,0.4,6.0,50.0,20.5,22.9,-2.4,330.0,220.0,110.0,1.4,20.0,0.4,6.0,50.0,0.3333333333333333,0.2,0.5,0.5,1.0,0.3333333333333333,0.6666666666666666,0.5714285714285714,0.42857142857142855,28.0,27.0,1.0,1.0,330.0,20.0,30.0,-10.0,0.0,330.0,0,1,0.9,33.6,17.7,330.0,7.0,0.6666666666666666,11
401671620,2024,13,2024-12-01 18:00:00+00:00,17,11,24,25,0,1,0,25,24,1,1,330.0,220.0,110.0,2,20.0,5.0,12.0,6.0,50.0,2.6,42.5,2.6,0.0,1.0,0.4,19.666666666666668,25.0,-5.333333333333333,330.0,220.0,110.0,1.0,20.0,0.4,6.0,50.0,18.4,25.2,-6.8,330.0,220.0,110.0,1.8,20.0,0.4,6.0,50.0,20.9,23.7,-2.8,330.0,220.0,110.0,1.4,20.0,0.4,6.0,50.0,0.6666666666666666,0.4,0.5,0.5,1.0,0.25,0.75,0.42857142857142855,0.5714285714285714,6.0,24.0,-18.0,0.0,330.0,28.0,27.0,1.0,1.0,330.0,1,0,0.25,16.416666666666668,23.5,330.0,7.0,0.7222222222222222,11
401671669,2024,15,2024-12-15 21:25:00+00:00,7,11,31,13,0,1,0,13,31,0,-18,330.0,220.0,110.0,5,20.0,5.0,12.0,6.0,50.0,-4.0,44.0,-4.0,0.0,0.5,0.4,14.666666666666666,26.333333333333332,-11.666666666666666,330.0,220.0,110.0,2.3333333333333335,20.0,0.4,6.0,50.0,18.4,27.2,-8.8,330.0,220.0,110.0,2.4,20.0,0.4,6.0,50.0,19.5,24.4,-4.9,330.0,220.0,110.0,1.9,20.0,0.4,6.0,50.0,0.3333333333333333,0.4,0.4,0.0,0.75,0.25,0.875,0.375,0.5625,25.0,24.0,1.0,1.0,330.0,6.0,24.0,-18.0,0.0,330.0,0,1,0.6153846153846154,23.46153846153846,18.0,330.0,14.0,0.8333333333333334,11
401671862,2024,16,2024-12-22 18:00:00+00:00,11,10,38,30,0,1,1,38,30,1,8,330.0,220.0,110.0,1,20.0,5.0,12.0,6.0,50.0,-3.5,42.5,3.5,1.0,1.0,0.4,25.333333333333332,28.333333333333332,-3.0,330.0,220.0,110.0,2.6666666666666665,20.0,0.4,6.0,50.0,22.0,27.2,-5.2,330.0,220.0,110.0,1.8,20.0,0.4,6.0,50.0,19.9,23.7,-3.8,330.0,220.0,110.0,1.9,20.0,0.4,6.0,50.0,0.6666666666666666,0.6,0.5,0.3333333333333333,0.8333333333333334,0.5,0.875,0.5,0.5625,13.0,31.0,-18.0,0.0,330.0,25.0,24.0,1.0,1.0,330.0,1,0,0.21428571428571427,18.142857142857142,27.071428571428573,330.0,6.0,0.8888888888888888,11
401671846,2024,17,2024-12-29 18:00:00+00:00,19,11,45,33,0,1,0,33,45,0,-12,330.0,220.0,110.0,3,20.0,5.0,12.0,6.0,50.0,-1.32703488372093,44.75029069767442,3.0982968129074136e-17,0.5,0.5,0.4,28.0,35.333333333333336,-7.333333333333333,330.0,220.0,110.0,3.0,20.0,0.4,6.0,50.0,23.0,30.8,-7.8,330.0,220.0,110.0,2.2,20.0,0.4,6.0,50.0,21.2,26.5,-5.3,330.0,220.0,110.0,2.1,20.0,0.4,6.0,50.0,0.3333333333333333,0.4,0.4,0.5,0.75,0.3333333333333333,0.8333333333333334,0.42857142857142855,0.6428571428571429,38.0,30.0,8.0,1.0,330.0,13.0,31.0,-18.0,0.0,330.0,0,1,0.13333333333333333,14.333333333333334,24.133333333333333,330.0,7.0,0.9444444444444444,11
401671837,2024,18,2025-01-05 18:00:00+00:00,11,30,26,23,0,1,1,26,23,1,3,330.0,220.0,110.0,0,20.0,5.0,12.0,6.0,50.0,-4.9,43.8,4.9,0.0,1.0,0.4,32.333333333333336,32.666666666666664,-0.3333333333333333,330.0,220.0,110.0,1.3333333333333333,20.0,0.4,6.0,50.0,27.0,30.6,-3.6,330.0,220.0,110.0,2.2,20.0,0.4,6.0,50.0,22.2,27.8,-5.6,330.0,220.0,110.0,2.0,20.0,0.4,6.0,50.0,0.6666666666666666,0.6,0.4,0.5,1.0,0.25,0.875,0.2857142857142857,0.7857142857142857,33.0,45.0,-12.0,0.0,330.0,38.0,30.0,8.0,1.0,330.0,1,0,0.25,18.5625,25.5625,330.0,7.0,1.0,11
401671789,2024,1,2024-09-06 00:40:00+00:00,12,33,27,20,0,1,1,27,20,1,7,330.0,220.0,110.0,1,20.0,5.0,12.0,6.0,50.0,-2.8,46.7,2.8,1.0,1.0,0.4,27.0,20.0,7.0,330.0,220.0,110.0,1.0,20.0,0.4,6.0,50.0,27.0,20.0,7.0,330.0,220.0,110.0,1.0,20.0,0.4,6.0,50.0,27.0,20.0,7.0,330.0,220.0,110.0,1.0,20.0,0.4,6.0,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,23.187041564792175,23.00244498777506,0.1845965770171149,0.5,330.0,23.076407506702413,22.974530831099194,0.10187667560321716,0.5,330.0,1,0,0.6875,30.4375,22.4375,330.0,7.0,0.05555555555555555,12
401671670,2024,2,2024-09-15 20:25:00+00:00,12,4,26,25,0,1,1,26,25,1,1,330.0,220.0,110.0,3,20.0,5.0,12.0,6.0,50.0,-5.7,48.1,5.7,0.0,1.0,0.4,26.5,22.5,4.0,330.0,220.0,110.0,2.0,20.0,0.4,6.0,50.0,26.5,22.5,4.0,330.0,220.0,110.0,2.0,20.0,0.4,6.0,50.0,26.5,22.5,4.0,330.0,220.0,110.0,2.0,20.0,0.4,6.0,50.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,27.0,20.0,7.0,1.0,330.0,23.076407506702413,22.974530831099194,0.10187667560321716,0.5,330.0,2,0,0.0,10.0,16.0,330.0,9.0,0.1111111111111111,12
401671793,2024,3,2024-09-23 00:20:00+00:00,1,12,17,22,0,1,0,22,17,1,5,330.0,220.0,110.0,1,20.0,5.0,12.0,6.0,50.0,3.5,46.5,3.5,1.0,0.0,0.4,25.0,20.666666666666668,4.333333333333333,330.0,220.0,110.0,1.6666666666666667,20.0,0.4,6.0,50.0,25.0,20.666666666666668,4.333333333333333,330.0,220.0,110.0,1.6666666666666667,20.0,0.4,6.0,50.0,25.0,20.666666666666668,4.333333333333333,330.0,220.0,110.0,1.6666666666666667,20.0,0.4,6.0,50.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,26.0,25.0,1.0,1.0,330.0,27.0,20.0,7.0,1.0,330.0,3,0,0.5,16.0,19.5,330.0,7.0,0.16666666666666666,12
401671674,2024,4,2024-09-29 20:25:00+00:00,24,12,10,17,0,1,0,17,10,1,7,330.0,220.0,110.0,2,20.0,5.0,12.0,6.0,50.0,-1.32703488372093,44.75029069767442,3.0982968129074136e-17,0.5,0.5,0.4,21.666666666666668,17.333333333333332,4.333333333333333,330.0,220.0,110.0,2.0,20.0,0.4,6.0,50.0,23.0,18.0,5.0,330.0,220.0,110.0,1.75,20.0,0.4,6.0,50.0,23.0,18.0,5.0,330.0,220.0,110.0,1.75,20.0,0.4,6.0,50.0,1.0,1.0,1.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,22.0,17.0,5.0,1.0,330.0,26.0,25.0,1.0,1.0,330.0,4,0,0.6666666666666666,19.333333333333332,11.0,330.0,6.0,0.2222222222222222,12
401671687,2024,5,2024-10-08 00:15:00+00:00,12,18,26,13,0,1,1,26,13,1,13,330.0,220.0,110.0,1,20.0,5.0,12.0,6.0,50.0,-5.5,43.0,5.5,1.0,0.0,0.4,21.666666666666668,13.333333333333334,8.333333333333334,330.0,220.0,110.0,1.3333333333333333,20.0,0.4,6.0,50.0,23.6,17.0,6.6,330.0,220.0,110.0,1.6,20.0,0.4,6.0,50.0,23.6,17.0,6.6,330.0,220.0,110.0,1.6,20.0,0.4,6.0,50.0,1.0,1.0,1.0,1.0,0.0,0.75,0.5,0.75,0.5,17.0,10.0,7.0,1.0,330.0,22.0,17.0,5.0,1.0,330.0,5,0,0.5,31.75,17.5,330.0,8.0,0.2777777777777778,12
401671777,2024,7,2024-10-20 20:25:00+00:00,25,12,18,28,0,1,0,28,18,1,10,330.0,220.0,110.0,2,20.0,5.0,12.0,6.0,50.0,-1.2,47.0,-1.2,1.0,0.0,0.4,23.666666666666668,13.666666666666666,10.0,330.0,220.0,110.0,1.6666666666666667,20.0,0.4,6.0,50.0,23.8,16.6,7.2,330.0,220.0,110.0,1.8,20.0,0.4,6.0,50.0,24.333333333333332,17.166666666666668,7.166666666666667,330.0,220.0,110.0,1.6666666666666667,20.0,0.4,6.0,50.0,1.0,1.0,1.0,1.0,0.0,0.75,0.25,0.8,0.4,26.0,13.0,13.0,1.0,330.0,17.0,10.0,7.0,1.0,330.0,6,0,0.5,27.0,21.666666666666668,330.0,12.0,0.3888888888888889,12
401671671,2024,8,2024-10-27 20:25:00+00:00,13,12,20,27,0,1,0,27,20,1,7,330.0,220.0,110.0,1,20.0,5.0,12.0,6.0,50.0,-1.32703488372093,44.75029069767442,3.0982968129074136e-17,0.5,0.5,0.4,27.0,17.0,10.0,330.0,220.0,110.0,1.3333333333333333,20.0,0.4,6.0,50.0,24.0,15.6,8.4,330.0,220.0,110.0,1.4,20.0,0.4,6.0,50.0,24.714285714285715,17.571428571428573,7.142857142857143,330.0,220.0,110.0,1.5714285714285714,20.0,0.4,6.0,50.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.8,0.4,28.0,18.0,10.0,1.0,330.0,26.0,13.0,13.0,1.0,330.0,7,0,0.2857142857142857,17.714285714285715,26.142857142857142,330.0,7.0,0.4444444444444444,12
401671688,2024,9,2024-11-05 01:15:00+00:00,12,27,30,24,0,1,1,30,24,1,6,330.0,220.0,110.0,1,20.0,5.0,12.0,6.0,50.0,-8.8,45.6,8.8,0.0,1.0,0.4,28.333333333333332,20.666666666666668,7.666666666666667,330.0,220.0,110.0,1.3333333333333333,20.0,0.4,6.0,50.0,25.6,17.0,8.6,330.0,220.0,110.0,1.4,20.0,0.4,6.0,50.0,25.375,18.375,7.0,330.0,220.0,110.0,1.5,20.0,0.4,6.0,50.0,1.0,1.0,1.0,0.5,0.5,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5,27.0,20.0,7.0,1.0,330.0,28.0,18.0,10.0,1.0,330.0,8,0,0.5,29.375,26.625,330.0,8.0,0.5,12
401671637,2024,10,2024-11-10 18:00:00+00:00,12,7,16,14,0,1,1,16,14,1,2,330.0,220.0,110.0,0,20.0,5.0,12.0,6.0,50.0,-8.1,41.8,8.1,0.0,0.0,0.4,24.333333333333332,19.333333333333332,5.0,330.0,220.0,110.0,0.6666666666666666,20.0,0.4,6.0,50.0,25.4,17.8,7.6,330.0,220.0,110.0,1.0,20.0,0.4,6.0,50.0,24.333333333333332,17.88888888888889,6.444444444444445,330.0,220.0,110.0,1.3333333333333333,20.0,0.4,6.0,50.0,1.0,1.0,1.0,0.0,0.5,0.5,0.25,0.5714285714285714,0.42857142857142855,30.0,24.0,6.0,1.0,330.0,27.0,20.0,7.0,1.0,330.0,9,0,0.5555555555555556,20.333333333333332,17.88888888888889,330.0,5.0,0.5555555555555556,12
401671665,2024,11,2024-11-17 21:25:00+00:00,2,12,30,21,0,1,0,21,30,0,-9,330.0,220.0,110.0,2,20.0,5.0,12.0,6.0,50.0,-1.9,46.0,-1.9,0.0,1.0,0.4,22.333333333333332,22.666666666666668,-0.3333333333333333,330.0,220.0,110.0,1.0,20.0,0.4,6.0,50.0,24.4,21.2,3.2,330.0,220.0,110.0,1.2,20.0,0.4,6.0,50.0,24.0,19.1,4.9,330.0,220.0,110.0,1.4,20.0,0.4,6.0,50.0,0.6666666666666666,0.8,0.9,0.0,0.6666666666666666,0.25,0.5,0.5,0.5,16.0,14.0,2.0,1.0,330.0,30.0,24.0,6.0,1.0,330.0,0,1,0.8,29.0,19.3,330.0,7.0,0.6111111111111112,12
401671651,2024,12,2024-11-24 18:00:00+00:00,29,12,27,30,0,1,0,30,27,1,3,330.0,220.0,110.0,0,20.0,5.0,12.0,6.0,50.0,-1.32703488372093,44.75029069767442,3.0982968129074136e-17,0.5,0.5,0.4,22.333333333333332,23.666666666666668,-1.3333333333333333,330.0,220.0,110.0,0.6666666666666666,20.0,0.4,6.0,50.0,24.8,23.0,1.8,330.0,220.0,110.0,0.8,20.0,0.4,6.0,50.0,24.3,19.8,4.5,330.0,220.0,110.0,1.3,20.0,0.4,6.0,50.0,0.6666666666666666,0.8,0.9,0.0,0.5,0.0,0.6666666666666666,0.42857142857142855,0.42857142857142855,21.0,30.0,-9.0,0.0,330.0,16.0,14.0,2.0,1.0,330.0,1,0,0.3,16.7,31.0,330.0,6.0,0.6666666666666666,12
401671806,2024,13,2024-11-29 20:00:00+00:00,12,13,19,17,0,1,1,19,17,1,2,330.0,220.0,110.0,0,20.0,5.0,12.0,6.0,50.0,-1.32703488372093,44.75029069767442,3.0982968129074136e-17,0.5,0.5,0.4,23.333333333333332,24.666666666666668,-1.3333333333333333,330.0,220.0,110.0,0.6666666666666666,20.0,0.4,6.0,50.0,23.2,22.4,0.8,330.0,220.0,110.0,0.6,20.0,0.4,6.0,50.0,23.6,19.0,4.6,330.0,220.0,110.0,1.0,20.0,0.4,6.0,50.0,0.6666666666666666,0.8,0.9,0.0,1.0,0.0,0.6666666666666666,0.5,0.3333333333333333,30.0,27.0,3.0,1.0,330.0,21.0,30.0,-9.0,0.0,330.0,2,0,0.18181818181818182,18.727272727272727,28.545454545454547,330.0,5.0,0.7222222222222222,12
401671788,2024,14,2024-12-09 01:20:00+00:00,12,24,19,17,0,1,1,19,17,1,2,330.0,220.0,110.0,0,20.0,5.0,12.0,6.0,50.0,-4.0,43.0,4.0,0.0,0.0,0.4,22.666666666666668,20.333333333333332,2.3333333333333335,330.0,220.0,110.0,0.0,20.0,0.4,6.0,50.0,21.0,21.0,0.0,330.0,220.0,110.0,0.4,20.0,0.4,6.0,50.0,23.3,19.0,4.3,330.0,220.0,110.0,0.9,20.0,0.4,6.0,50.0,1.0,0.8,0.9,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,19.0,17.0,2.0,1.0,330.0,30.0,27.0,3.0,1.0,330.0,3,0,0.6666666666666666,21.666666666666668,15.666666666666666,330.0,9.0,0.7777777777777778,12
401671854,2024,15,2024-12-15 18:00:00+00:00,5,12,7,21,0,1,0,21,7,1,14,330.0,220.0,110.0,0,20.0,5.0,12.0,6.0,50.0,4.0,43.5,4.0,1.0,0.0,0.4,19.666666666666668,13.666666666666666,6.0,330.0,220.0,110.0,0.0,20.0,0.4,6.0,50.0,22.0,19.6,2.4,330.0,220.0,110.0,0.4,20.0,0.4,6.0,50.0,23.7,18.7,5.0,330.0,220.0,110.0,0.7,20.0,0.4,6.0,50.0,1.0,0.8,0.9,0.5,0.0,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.2857142857142857,19.0,17.0,2.0,1.0,330.0,19.0,17.0,2.0,1.0,330.0,4,0,0.23076923076923078,17.846153846153847,25.76923076923077,330.0,6.0,0.8333333333333334,12
401671780,2024,16,2024-12-21 18:00:00+00:00,12,34,27,19,0,1,1,27,19,1,8,330.0,220.0,110.0,0,20.0,5.0,12.0,6.0,50.0,-3.5,41.9,3.5,1.0,1.0,0.4,22.333333333333332,14.333333333333334,8.0,330.0,220.0,110.0,0.0,20.0,0.4,6.0,50.0,23.2,17.4,5.8,330.0,220.0,110.0,0.0,20.0,0.4,6.0,50.0,23.8,19.3,4.5,330.0,220.0,110.0,0.6,20.0,0.4,6.0,50.0,1.0,1.0,0.9,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.42857142857142855,0.42857142857142855,21.0,7.0,14.0,1.0,330.0,19.0,17.0,2.0,1.0,330.0,5,0,0.6428571428571429,23.428571428571427,21.428571428571427,330.0,6.0,0.8888888888888888,12
401671838,2024,18,2025-01-05 21:25:00+00:00,7,12,38,0,0,1,0,0,38,0,-38,330.0,220.0,110.0,0,20.0,5.0,12.0,6.0,50.0,-10.5,40.0,-10.5,0.0,0.0,0.4,16.0,21.333333333333332,-5.333333333333333,330.0,220.0,110.0,0.0,20.0,0.4,6.0,50.0,17.2,19.6,-2.4,330.0,220.0,110.0,0.0,20.0,0.4,6.0,50.0,21.0,21.3,-0.3,330.0,220.0,110.0,0.4,20.0,0.4,6.0,50.0,0.6666666666666666,0.8,0.8,0.6666666666666666,0.3333333333333333,0.5,0.25,0.2857142857142857,0.42857142857142855,27.0,19.0,8.0,1.0,330.0,21.0,7.0,14.0,1.0,330.0,0,1,0.5625,24.1875,19.4375,330.0,15.0,1.0,12
401671659,2024,1,2024-09-08 20:05:00+00:00,24,13,22,10,0,1,0,10,22,0,-12,330.0,220.0,110.0,3,20.0,5.0,12.0,6.0,50.0,-3.0,40.3,-3.0,0.0,0.0,0.4,10.0,22.0,-12.0,330.0,220.0,110.0,3.0,20.0,0.4,6.0,50.0,10.0,22.0,-12.0,330.0,220.0,110.0,3.0,20.0,0.4,6.0,50.0,10.0,22.0,-12.0,330.0,220.0,110.0,3.0,20.0,0.4,6.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.187041564792175,23.00244498777506,0.1845965770171149,0.5,330.0,23.076407506702413,22.974530831099194,0.10187667560321716,0.5,330.0,0,1,0.6470588235294118,23.647058823529413,17.705882352941178,330.0,7.0,0.05555555555555555,13
401671624,2024,2,2024-09-15 17:00:00+00:00,33,13,23,26,0,1,0,26,23,1,3,330.0,220.0,110.0,1,20.0,5.0,12.0,6.0,50.0,-8.7,41.4,-8.7,1.0,1.0,0.4,18.0,22.5,-4.5,330.0,220.0,110.0,2.0,20.0,0.4,6.0,50.0,18.0,22.5,-4.5,330.0,220.0,110.0,2.0,20.0,0.4,6.0,50.0,18.0,22.5,-4.5,330.0,220.0,110.0,2.0,20.0,0.4,6.0,50.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,10.0,22.0,-12.0,0.0,330.0,23.076407506702413,22.974530831099194,0.10187667560321716,0.5,330.0,1,0,0.0,20.0,27.0,330.0,6.0,0.1111111111111111,13
401671658,2024,3,2024-09-22 20:05:00+00:00,13,29,22,36,0,1,1,22,36,0,-14,330.0,220.0,110.0,1,20.0,5.0,12.0,6.0,50.0,-5.0,40.0,5.0,0.0,1.0,0.4,19.333333333333332,27.0,-7.666666666666667,330.0,220.0,110.0,1.6666666666666667,20.0,0.4,6.0,50.0,19.333333333333332,27.0,-7.666666666666667,330.0,220.0,110.0,1.6666666666666667,20.0,0.4,6.0,50.0,19.333333333333332,27.0,-7.666666666666667,330.0,220.0,110.0,1.6666666666666667,20.0,0.4,6.0,50.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,26.0,23.0,3.0,1.0,330.0,10.0,22.0,-12.0,0.0,330.0,0,1,0.0,6.5,36.5,330.0,7.0,0.16666666666666666,13
