game_id,season,week,simple_spread,enhanced_spread,simple_spread_edge,enhanced_spread_edge,simple_spread_edge_abs,enhanced_spread_edge_abs,avg_spread_edge,avg_spread_edge_abs,spread_agreement,spread_model_diff,vegas_spread,vegas_spread_abs,big_favorite,close_game,recent_spread_acc,home_games,away_games,combined_games,home_rest,away_rest,rest_diff,home_post_bye,away_post_bye,bye_advantage,week_normalized,early_season,mid_season,late_season,neutral_site,is_dome,is_primetime,spread_cover,actual_spread
401671823,2024,3,4.56058530809993,4.482339285393332,7.06058530809993,6.982339285393332,7.06058530809993,6.982339285393332,7.0214622967466305,7.0214622967466305,1,0.07824602270659842,-2.5,2.5,0,1,0.55,0.2,0.2,0.2,7,7,0,0,0,0,0.17647058823529413,1,0,0,0,0,0,1.0,16
401671855,2024,3,-1.329554819383265,0.7951281371993706,5.170445180616735,7.29512813719937,5.170445180616735,7.29512813719937,6.2327866589080525,6.2327866589080525,1,2.1246829565826353,-6.5,6.5,0,0,0.55,0.2,0.2,0.2,7,7,0,0,0,0,0.17647058823529413,1,0,0,0,0,0,1.0,6
401671865,2024,3,-10.18663302082172,-9.456920531985526,-7.68663302082172,-6.956920531985526,7.68663302082172,6.956920531985526,-7.321776776403624,7.321776776403624,1,0.7297124888361939,-2.5,2.5,0,1,0.6,0.2,0.2,0.2,7,6,1,0,0,0,0.17647058823529413,1,0,0,0,1,0,1.0,-5
401671658,2024,3,-7.997087272935589,-6.597412097437344,-2.4970872729355893,-1.0974120974373438,2.4970872729355893,1.0974120974373438,-1.7972496851864666,1.7972496851864666,1,1.3996751754982455,-5.5,5.5,0,0,0.55,0.2,0.2,0.2,7,7,0,0,0,0,0.17647058823529413,1,0,0,0,1,0,0.0,14
401671662,2024,3,1.6287578168663508,3.3917819186369234,6.128757816866351,7.891781918636923,6.128757816866351,7.891781918636923,7.010269867751637,7.010269867751637,1,1.7630241017705726,-4.5,4.5,0,0,0.5,0.2,0.2,0.2,7,9,-2,0,0,0,0.17647058823529413,1,0,0,0,1,0,0.0,-21
401671763,2024,3,5.050417807444868,0.6648166851021227,3.550417807444868,-0.8351833148978773,3.550417807444868,0.8351833148978773,1.3576172462734952,1.3576172462734952,0,4.385601122342745,1.5,1.5,0,1,0.55,0.2,0.2,0.2,7,7,0,0,0,0,0.17647058823529413,1,0,0,0,1,0,1.0,3
401671771,2024,3,0.21917367421062828,0.769567737630195,-2.2808263257893717,-1.730432262369805,2.2808263257893717,1.730432262369805,-2.005629294079588,2.005629294079588,1,0.5503940634195668,2.5,2.5,0,1,0.5,0.2,0.2,0.2,7,7,0,0,0,0,0.17647058823529413,1,0,0,0,1,0,0.0,7
401671772,2024,3,3.6126543899437653,-1.0256611883275002,-2.8873456100562347,-7.525661188327501,2.8873456100562347,7.525661188327501,-5.206503399191868,5.206503399191868,1,4.638315578271266,6.5,6.5,0,0,0.55,0.2,0.2,0.2,7,7,0,0,0,0,0.17647058823529413,1,0,0,0,1,0,1.0,-3
401671793,2024,3,0.19123145034794709,5.410492808165504,-3.308768549652053,1.910492808165504,3.308768549652053,1.910492808165504,-0.6991378707432743,0.6991378707432743,0,5.219261357817556,3.5,3.5,0,0,0.55,0.2,0.2,0.2,6,8,-2,0,0,0,0.17647058823529413,1,0,0,0,1,1,0.0,5
401671682,2024,3,-2.979975491362137,-0.9449408653906459,1.5200245086378632,3.555059134609354,1.5200245086378632,3.555059134609354,2.5375418216236088,2.5375418216236088,1,2.035034625971491,-4.5,4.5,0,0,0.5,0.2,0.2,0.2,10,8,2,0,0,0,0.17647058823529413,1,0,0,0,0,1,0.0,-37
401671490,2024,3,4.75935942660802,3.9314123760773874,12.25935942660802,11.431412376077388,12.25935942660802,11.431412376077388,11.845385901342704,11.845385901342704,1,0.8279470505306326,-7.5,7.5,1,0,0.5,0.2,0.2,0.2,9,9,0,0,0,0,0.17647058823529413,1,0,0,0,0,0,1.0,5
401671622,2024,4,-4.635172381282424,-3.9432673661068636,3.864827618717576,4.556732633893136,3.864827618717576,4.556732633893136,4.210780126305356,4.210780126305356,1,0.6919050151755606,-8.5,8.5,1,0,0.5,0.3,0.3,0.3,9,7,2,0,0,0,0.23529411764705882,1,0,0,0,0,0,1.0,1
401671643,2024,4,-5.293947382041321,-4.744753996321842,-2.7939473820413214,-2.244753996321842,2.7939473820413214,2.244753996321842,-2.5193506891815822,2.5193506891815822,1,0.5491933857194793,-2.5,2.5,0,1,0.5,0.3,0.3,0.3,7,7,0,0,0,0,0.23529411764705882,1,0,0,0,0,0,0.0,2
401671740,2024,4,6.270233533078201,3.8252987183314793,5.770233533078201,3.3252987183314793,5.770233533078201,3.3252987183314793,4.5477661257048405,4.5477661257048405,1,2.444934814746722,0.5,0.5,0,1,0.45,0.3,0.3,0.3,7,7,0,0,0,0,0.23529411764705882,1,0,0,0,0,0,0.0,-17
401671745,2024,4,1.396593873342213,1.8089036337472106,-4.103406126657787,-3.6910963662527894,4.103406126657787,3.6910963662527894,-3.897251246455288,3.897251246455288,1,0.41230976040499767,5.5,5.5,0,0,0.45,0.3,0.3,0.3,7,5,2,0,0,0,0.23529411764705882,1,0,0,0,0,0,0.0,10
401671857,2024,4,-5.604366707545962,-4.277435277015762,-0.104366707545962,1.222564722984238,0.104366707545962,1.222564722984238,0.559099007719138,0.559099007719138,0,1.3269314305302,-5.5,5.5,0,0,0.45,0.3,0.3,0.3,7,6,1,0,0,0,0.23529411764705882,1,0,0,0,1,0,1.0,-4
401671867,2024,4,-3.0828130169942787,-3.8145047230822327,-5.582813016994279,-6.314504723082233,5.582813016994279,6.314504723082233,-5.948658870038256,5.948658870038256,1,0.731691706087954,2.5,2.5,0,1,0.5,0.3,0.3,0.3,7,7,0,0,0,0,0.23529411764705882,1,0,0,0,1,0,1.0,-3
401671871,2024,4,0.9292417471508774,1.5524626147904654,4.429241747150877,5.052462614790466,4.429241747150877,5.052462614790466,4.740852180970672,4.740852180970672,1,0.6232208676395881,-3.5,3.5,0,0,0.45,0.3,0.3,0.3,7,7,0,0,0,0,0.23529411764705882,1,0,0,0,0,0,0.0,-6
401671755,2024,4,-1.4746940202328613,-0.28910225656319133,2.025305979767139,3.2108977434368087,2.025305979767139,3.2108977434368087,2.6181018616019736,2.6181018616019736,1,1.18559176366967,-3.5,3.5,0,0,0.45,0.3,0.3,0.3,7,5,2,0,0,0,0.23529411764705882,1,0,0,0,1,0,1.0,28
401671758,2024,4,-10.615118803828025,-11.490653813276838,-0.1151188038280253,-0.9906538132768379,0.1151188038280253,0.9906538132768379,-0.5528863085524307,0.5528863085524307,1,0.8755350094488126,-10.5,10.5,1,0,0.45,0.3,0.3,0.3,7,9,-2,0,0,0,0.23529411764705882,1,0,0,0,0,0,1.0,-17
401671672,2024,4,-4.235231228978095,-4.9393537707541615,-6.735231228978095,-7.4393537707541615,6.735231228978095,7.4393537707541615,-7.087292499866129,7.087292499866129,1,0.7041225417760666,2.5,2.5,0,1,0.45,0.3,0.3,0.3,7,7,0,0,0,0,0.23529411764705882,1,0,0,0,1,0,1.0,-4
401671783,2024,4,-8.47137722055026,-5.393610262332278,-5.971377220550259,-2.8936102623322784,5.971377220550259,2.8936102623322784,-4.432493741441268,4.432493741441268,1,3.077766958217981,-2.5,2.5,0,1,0.5,0.3,0.3,0.3,8,7,1,0,0,0,0.23529411764705882,1,0,0,0,0,1,1.0,-25
401671683,2024,4,-3.913664751102864,-1.1377147238465666,-1.4136647511028642,1.3622852761534334,1.4136647511028642,1.3622852761534334,-0.02568973747471537,0.02568973747471537,0,2.7759500272562976,-2.5,2.5,0,1,0.45,0.3,0.3,0.3,8,8,0,0,0,0,0.23529411764705882,1,0,0,0,0,1,0.0,19
401671491,2024,4,-5.881745839342473,-7.823333422590888,-1.3817458393424733,-3.3233334225908884,1.3817458393424733,3.3233334225908884,-2.352539630966681,2.352539630966681,1,1.941587583248415,-4.5,4.5,0,0,0.5,0.3,0.3,0.3,9,9,0,0,0,0,0.23529411764705882,1,0,0,0,1,0,1.0,-13
401671815,2024,5,-0.9968721654922741,-0.890133259379448,1.503127834507726,1.609866740620552,1.503127834507726,1.609866740620552,1.556497287564139,1.556497287564139,1,0.1067389061128261,-2.5,2.5,0,1,0.45,0.4,0.4,0.4,5,5,0,0,0,0,0.29411764705882354,0,1,0,0,1,0,0.0,-6
401671700,2024,5,-0.45181372878084103,0.16129500347122194,-2.951813728780841,-2.338704996528778,2.951813728780841,2.338704996528778,-2.6452593626548095,2.6452593626548095,1,0.613108732252063,2.5,2.5,0,1,0.4,0.4,0.4,0.4,7,6,1,0,0,0,0.29411764705882354,0,1,0,0,0,0,0.0,5
401671718,2024,5,-10.70171055509607,-10.143557996452591,-7.201710555096071,-6.643557996452591,7.201710555096071,6.643557996452591,-6.922634275774332,6.922634275774332,1,0.5581525586434797,-3.5,3.5,0,0,0.45,0.4,0.4,0.4,7,7,0,0,0,0,0.29411764705882354,0,1,0,0,0,0,1.0,-21
401671859,2024,5,-6.126247306311375,-4.301317500454091,-4.626247306311375,-2.8013175004540907,4.626247306311375,2.8013175004540907,-3.7137824033827327,3.7137824033827327,1,1.824929805857284,-1.5,1.5,0,1,0.45,0.4,0.4,0.4,7,6,1,0,0,0,0.29411764705882354,0,1,0,0,1,0,1.0,-3
401671872,2024,5,-0.2868145162404083,-1.7453781800357762,3.2131854837595917,1.7546218199642238,3.2131854837595917,1.7546218199642238,2.4839036518619078,2.4839036518619078,1,1.4585636637953678,-3.5,3.5,0,0,0.45,0.4,0.4,0.4,7,7,0,0,0,0,0.29411764705882354,0,1,0,0,0,0,0.0,-26
401671747,2024,5,-0.4661984391443186,-1.6021170792896817,2.0338015608556814,0.8978829207103183,2.0338015608556814,0.8978829207103183,1.4658422407829999,1.4658422407829999,1,1.1359186401453631,-2.5,2.5,0,1,0.45,0.4,0.4,0.4,7,7,0,0,0,0,0.29411764705882354,0,1,0,0,0,0,0.0,-16
401671756,2024,5,-6.767894297818099,-11.421492818335938,0.7321057021819009,-3.9214928183359383,0.7321057021819009,3.9214928183359383,-1.5946935580770187,1.5946935580770187,0,4.653598520517839,-7.5,7.5,1,0,0.45,0.4,0.4,0.4,7,7,0,0,0,0,0.29411764705882354,0,1,0,0,0,0,0.0,1
401671679,2024,5,3.090168798955574,1.257012799049051,0.590168798955574,-1.242987200950949,0.590168798955574,1.242987200950949,-0.3264092009976878,0.3264092009976878,0,1.833155999906523,2.5,2.5,0,1,0.45,0.4,0.4,0.4,7,7,0,0,0,0,0.29411764705882354,0,1,0,0,1,0,0.0,5
401671680,2024,5,-6.086592882497836,-3.9736293848748305,1.4134071175021639,3.5263706151251695,1.4134071175021639,3.5263706151251695,2.469888866313667,2.469888866313667,1,2.1129634976230056,-7.5,7.5,1,0,0.45,0.4,0.4,0.4,5,9,-4,0,0,0,0.29411764705882354,0,1,0,0,1,0,1.0,9
401671784,2024,5,-0.9173234429950239,2.479809764137156,1.5826765570049761,4.979809764137157,1.5826765570049761,4.979809764137157,3.281243160571066,3.281243160571066,1,3.39713320713218,-2.5,2.5,0,1,0.45,0.4,0.4,0.4,8,10,-2,0,0,0,0.29411764705882354,0,1,0,0,0,1,1.0,3
401671687,2024,5,-0.7136514210728899,-6.7382844951645655,4.78634857892711,-1.2382844951645655,4.78634857892711,1.2382844951645655,1.7740320418812723,1.7740320418812723,0,6.024633074091676,-5.5,5.5,0,0,0.45,0.4,0.4,0.4,9,9,0,0,0,0,0.29411764705882354,0,1,0,0,0,0,0.0,-13
401671819,2024,6,-0.553948256109992,2.298328093278865,-4.053948256109992,-1.2016719067211352,4.053948256109992,1.2016719067211352,-2.6278100814155634,2.6278100814155634,1,2.8522763493888568,3.5,3.5,0,0,0.4,0.5,0.5,0.5,5,5,0,0,0,0,0.35294117647058826,0,1,0,0,1,0,0.0,12
401671619,2024,6,4.520609690610771,5.896724974534053,-1.9793903093892293,-0.6032750254659467,1.9793903093892293,0.6032750254659467,-1.2913326674275876,1.2913326674275876,1,1.3761152839232826,6.5,6.5,0,0,0.35,0.5,0.5,0.5,7,7,0,0,0,0,0.35294117647058826,0,1,0,0,0,0,0.0,20
401671714,2024,6,-12.271839566471304,-11.944825704443865,-3.7718395664713036,-3.444825704443865,3.7718395664713036,3.444825704443865,-3.608332635457584,3.608332635457584,1,0.32701386202743876,-8.5,8.5,1,0,0.3,0.4,0.5,0.45,14,7,7,1,0,1,0.35294117647058826,0,1,0,0,0,0,0.0,-4
401671722,2024,6,-5.151032488259611,-6.182138736055995,1.3489675117403888,0.31786126394400505,1.3489675117403888,0.31786126394400505,0.8334143878421969,0.8334143878421969,1,1.0311062477963837,-6.5,6.5,0,0,0.25,0.5,0.5,0.5,7,7,0,0,0,0,0.35294117647058826,0,1,0,0,0,0,0.0,-21
401671735,2024,6,-0.16279229949049068,-1.2564182816760612,-3.6627922994904907,-4.756418281676061,3.6627922994904907,4.756418281676061,-4.209605290583276,4.209605290583276,1,1.0936259821855705,3.5,3.5,0,0,0.25,0.5,0.5,0.5,5,9,-4,0,0,0,0.35294117647058826,0,1,0,0,1,0,0.0,24
401671820,2024,6,-0.9912150786789655,-1.01650184105967,1.5087849213210345,1.48349815894033,1.5087849213210345,1.48349815894033,1.4961415401306821,1.4961415401306821,1,0.025286762380704486,-2.5,2.5,0,1,0.25,0.4,0.5,0.45,13,7,6,1,0,1,0.35294117647058826,0,1,0,0,0,0,1.0,3
401671655,2024,6,-1.3437181718038866,-3.6787230194919163,-3.8437181718038866,-6.178723019491916,3.8437181718038866,6.178723019491916,-5.0112205956479015,5.0112205956479015,1,2.3350048476880296,2.5,2.5,0,1,0.25,0.5,0.4,0.45,7,14,-7,0,1,-1,0.35294117647058826,0,1,0,0,0,0,0.0,7
401671657,2024,6,-3.316479432073819,-2.094343339877584,-6.81647943207382,-5.594343339877584,6.81647943207382,5.594343339877584,-6.205411385975702,6.205411385975702,1,1.222136092196235,3.5,3.5,0,0,0.25,0.5,0.5,0.5,7,6,1,0,0,0,0.35294117647058826,0,1,0,0,1,0,0.0,19
401671764,2024,6,2.668255560553398,-0.1498145207270416,-0.8317444394466018,-3.6498145207270416,0.8317444394466018,3.6498145207270416,-2.2407794800868217,2.2407794800868217,1,2.81807008128044,3.5,3.5,0,0,0.25,0.5,0.4,0.45,6,12,-6,0,0,0,0.35294117647058826,0,1,0,0,1,0,0.0,38
401671769,2024,6,1.9666794273022243,5.607603756120112,-4.533320572697775,-0.8923962438798876,4.533320572697775,0.8923962438798876,-2.712858408288832,2.712858408288832,1,3.640924328817888,6.5,6.5,0,0,0.25,0.5,0.5,0.5,7,9,-2,0,0,0,0.35294117647058826,0,1,0,0,0,0,0.0,18
401671791,2024,6,-0.35343846644901467,4.295618427974001,-4.853438466449015,-0.20438157202599871,4.853438466449015,0.20438157202599871,-2.5289100192375065,2.5289100192375065,1,4.6490568944230155,4.5,4.5,0,0,0.2,0.5,0.5,0.5,8,8,0,0,0,0,0.35294117647058826,0,1,0,0,0,1,0.0,10
401671684,2024,6,-2.5220299773995074,-3.895039016892863,-4.022029977399507,-5.395039016892863,4.022029977399507,5.395039016892863,-4.708534497146185,4.708534497146185,1,1.3730090394933554,1.5,1.5,0,1,0.15,0.5,0.5,0.5,9,9,0,0,0,0,0.35294117647058826,0,1,0,0,0,0,0.0,3
401671816,2024,7,-5.30673150254718,-1.4112917016871973,-7.80673150254718,-3.9112917016871975,7.80673150254718,3.9112917016871975,-5.859011602117189,5.859011602117189,1,3.8954398008599824,2.5,2.5,0,1,0.15,0.6,0.6,0.6,5,5,0,0,0,0,0.4117647058823529,0,1,0,0,1,0,0.0,23
401671616,2024,7,-2.5252815038319634,-6.023877306063131,6.974718496168037,3.476122693936869,6.974718496168037,3.476122693936869,5.225420595052453,5.225420595052453,1,3.4985958022311676,-9.5,9.5,1,0,0.15,0.6,0.5,0.55,5,7,-2,0,0,0,0.4117647058823529,0,1,0,0,0,0,0.0,-24
401671644,2024,7,-4.054728948178008,-6.407619780847758,-0.554728948178008,-2.9076197808477584,0.554728948178008,2.9076197808477584,-1.7311743645128832,1.7311743645128832,1,2.3528908326697504,-3.5,3.5,0,0,0.15,0.6,0.6,0.6,7,7,0,0,0,0,0.4117647058823529,0,1,0,0,0,0,0.0,-2
401671710,2024,7,0.7160422655798651,1.2039551473246908,-2.783957734420135,-2.2960448526753092,2.783957734420135,2.2960448526753092,-2.5400012935477223,2.5400012935477223,1,0.4879128817448257,3.5,3.5,0,0,0.15,0.6,0.5,0.55,6,7,-1,0,0,0,0.4117647058823529,0,1,0,0,0,0,0.0,25
401671724,2024,7,0.25854032895977364,-2.023886803109302,1.7585403289597736,-0.5238868031093018,1.7585403289597736,0.5238868031093018,0.6173267629252359,0.6173267629252359,0,2.2824271320690754,-1.5,1.5,0,1,0.15,0.5,0.5,0.5,14,7,7,1,0,1,0.4117647058823529,0,1,0,0,1,0,1.0,2
401671730,2024,7,-0.5505367826114109,-5.105639024939588,1.949463217388589,-2.605639024939588,1.949463217388589,2.605639024939588,-0.3280879037754998,0.3280879037754998,0,4.555102242328177,-2.5,2.5,0,1,0.1,0.6,0.6,0.6,7,9,-2,0,0,0,0.4117647058823529,0,1,0,0,1,0,0.0,20
401671853,2024,7,2.9884589191270776,5.440843862208582,-2.5115410808729224,-0.05915613779141804,2.5115410808729224,0.05915613779141804,-1.2853486093321704,1.2853486093321704,1,2.4523849430815043,5.5,5.5,0,0,0.1,0.6,0.6,0.6,7,6,1,0,0,0,0.4117647058823529,0,1,0,0,0,0,0.0,7
401671864,2024,7,-2.115775075382727,-3.0022887276749666,1.384224924617273,0.4977112723250334,1.384224924617273,0.4977112723250334,0.9409680984711533,0.9409680984711533,1,0.8865136522922397,-3.5,3.5,0,0,0.1,0.6,0.5,0.55,7,14,-7,0,1,-1,0.4117647058823529,0,1,0,0,1,0,0.0,-6
401671640,2024,7,-6.298871300778342,-8.992317383336603,4.201128699221658,1.5076826166633968,4.201128699221658,1.5076826166633968,2.854405657942527,2.854405657942527,1,2.6934460825582613,-10.5,10.5,1,0,0.1,0.6,0.6,0.6,7,7,0,0,0,0,0.4117647058823529,0,1,0,0,0,0,0.0,-33
401671663,2024,7,-6.529235526565093,-7.981323314848296,0.9707644734349072,-0.4813233148482956,0.9707644734349072,0.4813233148482956,0.24472057929330582,0.24472057929330582,0,1.4520877882832028,-7.5,7.5,1,0,0.15,0.5,0.6,0.55,14,7,7,1,0,1,0.4117647058823529,0,1,0,0,1,0,1.0,-5
401671785,2024,7,-3.124680452900196,-0.044005208288020015,-5.624680452900196,-2.54400520828802,5.624680452900196,2.54400520828802,-4.0843428305941085,4.0843428305941085,1,3.080675244612176,2.5,2.5,0,1,0.2,0.6,0.6,0.6,8,6,2,0,0,0,0.4117647058823529,0,1,0,0,0,1,1.0,-22
401671695,2024,7,1.5327611590998536,-0.8318298966143833,-2.9672388409001464,-5.331829896614384,2.9672388409001464,5.331829896614384,-4.149534368757265,4.149534368757265,1,2.3645910557142367,4.5,4.5,0,0,0.2,0.6,0.6,0.6,9,9,0,0,0,0,0.4117647058823529,0,1,0,0,0,0,0.0,10
401671699,2024,7,-5.927967253911998,-2.560077658611463,-7.427967253911998,-4.060077658611463,7.427967253911998,4.060077658611463,-5.74402245626173,5.74402245626173,1,3.367889595300535,1.5,1.5,0,1,0.25,0.6,0.5,0.55,9,9,0,0,0,0,0.4117647058823529,0,1,0,0,1,0,1.0,-2
401671817,2024,8,-1.7433066603987495,-2.9670949514373173,-4.2433066603987495,-5.467094951437318,4.2433066603987495,5.467094951437318,-4.855200805918034,4.855200805918034,1,1.2237882910385678,2.5,2.5,0,1,0.25,0.6,0.6,0.6,5,5,0,0,0,0,0.47058823529411764,0,1,0,0,1,0,1.0,-10
401671618,2024,8,-0.6154678106097391,1.8566216431989107,-8.11546781060974,-5.643378356801089,8.11546781060974,5.643378356801089,-6.879423083705414,6.879423083705414,1,2.4720894538086498,7.5,7.5,1,0,0.3,0.7,0.7,0.7,7,6,1,0,0,0,0.47058823529411764,0,1,0,0,0,0,1.0,-3
401671667,2024,8,0.038560012585687975,-0.5833467054459924,2.538560012585688,1.9166532945540076,2.538560012585688,1.9166532945540076,2.2276066535698478,2.2276066535698478,1,0.6219067180316804,-2.5,2.5,0,1,0.35,0.7,0.6,0.65,7,7,0,0,0,0,0.47058823529411764,0,1,0,0,0,0,1.0,20
401671720,2024,8,-9.562374035158117,-13.965827864359955,2.9376259648418834,-1.4658278643599552,2.9376259648418834,1.4658278643599552,0.7358990502409632,0.7358990502409632,0,4.403453829201839,-12.5,12.5,1,0,0.35,0.6,0.6,0.6,7,7,0,0,0,0,0.47058823529411764,0,1,0,0,1,0,0.0,-38
401671739,2024,8,-3.0193730103031866,-3.8438736347344986,-3.5193730103031866,-4.343873634734498,3.5193730103031866,4.343873634734498,-3.931623322518843,3.931623322518843,1,0.824500624431312,0.5,0.5,0,1,0.35,0.7,0.7,0.7,5,7,-2,0,0,0,0.47058823529411764,0,1,0,0,0,0,0.0,5
401671850,2024,8,-2.6925154308753227,-3.1251611314031833,1.8074845691246773,1.3748388685968167,1.8074845691246773,1.3748388685968167,1.591161718860747,1.591161718860747,1,0.43264570052786055,-4.5,4.5,0,0,0.4,0.6,0.7,0.65,7,5,2,0,0,0,0.47058823529411764,0,1,0,0,0,0,1.0,1
401671852,2024,8,7.673775222083407,8.606291561432897,0.1737752220834068,1.1062915614328972,0.1737752220834068,1.1062915614328972,0.640033391758152,0.640033391758152,1,0.9325163393494904,7.5,7.5,1,0,0.4,0.7,0.7,0.7,7,5,2,0,0,0,0.47058823529411764,0,1,0,0,0,0,0.0,-5
401671856,2024,8,-3.3658361652064475,-2.155798855505522,1.1341638347935525,2.344201144494478,1.1341638347935525,2.344201144494478,1.7391824896440156,1.7391824896440156,1,1.2100373097009256,-4.5,4.5,0,0,0.45,0.7,0.7,0.7,7,7,0,0,0,0,0.47058823529411764,0,1,0,0,1,0,1.0,-3
401671750,2024,8,0.9091090232066144,-3.287263514807951,8.409109023206614,4.212736485192049,8.409109023206614,4.212736485192049,6.310922754199332,6.310922754199332,1,4.196372538014566,-7.5,7.5,1,0,0.45,0.6,0.7,0.65,5,9,-4,0,0,0,0.47058823529411764,0,1,0,0,1,0,0.0,-18
401671760,2024,8,-6.342699256779937,-3.9099017101485,-9.842699256779937,-7.4099017101485,9.842699256779937,7.4099017101485,-8.626300483464219,8.626300483464219,1,2.4327975466314373,3.5,3.5,0,0,0.45,0.7,0.7,0.7,7,7,0,0,0,0,0.47058823529411764,0,1,0,0,1,0,0.0,21
401671599,2024,8,-3.8184529789500776,-2.8252116132583125,-2.3184529789500776,-1.3252116132583125,2.3184529789500776,1.3252116132583125,-1.821832296104195,1.821832296104195,1,0.9932413656917651,-1.5,1.5,0,1,0.45,0.7,0.6,0.65,7,14,-7,0,1,-1,0.47058823529411764,0,1,0,0,0,0,1.0,-3
401671600,2024,8,-4.23465850743064,-8.8861069607254,8.265341492569359,3.6138930392746005,8.265341492569359,3.6138930392746005,5.93961726592198,5.93961726592198,1,4.651448453294759,-12.5,12.5,1,0,0.45,0.7,0.7,0.7,9,7,2,0,0,0,0.47058823529411764,0,1,0,0,0,0,0.0,-14
401671671,2024,8,0.6353233060471348,5.308089612860585,-7.864676693952865,-3.1919103871394148,7.864676693952865,3.1919103871394148,-5.52829354054614,5.52829354054614,1,4.67276630681345,8.5,8.5,1,0,0.5,0.7,0.6,0.65,7,7,0,0,0,0,0.47058823529411764,0,1,0,0,1,0,1.0,7
401671685,2024,8,-3.1463988089868433,-7.752983690677838,3.3536011910131567,-1.252983690677838,3.3536011910131567,1.252983690677838,1.050308750167659,1.050308750167659,0,4.606584881690995,-6.5,6.5,0,0,0.5,0.7,0.7,0.7,8,9,-1,0,0,0,0.47058823529411764,0,1,0,0,0,0,0.0,-8
401671809,2024,9,-0.9592231109765956,0.9217508613549281,1.5407768890234044,3.421750861354928,1.5407768890234044,3.421750861354928,2.4812638751891662,2.4812638751891662,1,1.8809739723315237,-2.5,2.5,0,1,0.5,0.8,0.8,0.8,5,5,0,0,0,0,0.5294117647058824,0,1,0,0,0,0,0.0,-8
401671493,2024,9,-3.03999968588952,-10.340954301171998,3.46000031411048,-3.8409543011719975,3.46000031411048,3.8409543011719975,-0.19047699353075842,0.19047699353075842,0,7.300954615282477,-6.5,6.5,0,0,0.45,0.8,0.7,0.75,7,7,0,0,0,0,0.5294117647058824,0,1,0,0,0,0,0.0,-3
401671623,2024,9,-10.231997321721215,-7.877010151127556,-1.7319973217212148,0.6229898488724439,1.7319973217212148,0.6229898488724439,-0.554503736424385,0.554503736424385,0,2.3549871705936587,-8.5,8.5,1,0,0.45,0.8,0.8,0.8,7,7,0,0,0,0,0.5294117647058824,0,1,0,0,0,0,1.0,-31
401671629,2024,9,-1.0662894005019408,0.07032016402827779,-2.5662894005019408,-1.4296798359717222,2.5662894005019408,1.4296798359717222,-1.9979846182368315,1.9979846182368315,1,1.1366095645302186,1.5,1.5,0,1,0.45,0.8,0.7,0.75,7,7,0,0,0,0,0.5294117647058824,0,1,0,0,0,0,0.0,17
401671650,2024,9,-1.0182021719629164,-0.9146920376779157,-8.518202171962916,-8.414692037677916,8.518202171962916,8.414692037677916,-8.466447104820416,8.466447104820416,1,0.10351013428500067,7.5,7.5,1,0,0.45,0.8,0.8,0.8,7,7,0,0,0,0,0.5294117647058824,0,1,0,0,0,0,1.0,-1
401671704,2024,9,-3.720545357140918,-4.574657128947729,3.779454642859082,2.925342871052271,3.779454642859082,2.925342871052271,3.352398756955676,3.352398756955676,1,0.854111771806811,-7.5,7.5,1,0,0.4,0.8,0.8,0.8,7,7,0,0,0,0,0.5294117647058824,0,1,0,0,0,0,0.0,-17
401671711,2024,9,3.0453861698489484,7.31902349848633,-0.4546138301510516,3.81902349848633,0.4546138301510516,3.81902349848633,1.6822048341676394,1.6822048341676394,0,4.273637328637381,3.5,3.5,0,0,0.4,0.8,0.8,0.8,5,7,-2,0,0,0,0.5294117647058824,0,1,0,0,0,0,1.0,5
401671728,2024,9,-5.232814330627628,-5.528615316188082,-1.7328143306276278,-2.028615316188082,1.7328143306276278,2.028615316188082,-1.880714823407855,1.880714823407855,1,0.2958009855604544,-3.5,3.5,0,0,0.4,0.8,0.7,0.75,7,6,1,0,0,0,0.5294117647058824,0,1,0,0,1,0,1.0,-6
401671661,2024,9,-2.9872182474461364,-0.040270989009469904,-1.4872182474461364,1.45972901099053,1.4872182474461364,1.45972901099053,-0.013744618227803151,0.013744618227803151,0,2.9469472584366665,-1.5,1.5,0,1,0.45,0.8,0.7,0.75,7,7,0,0,0,0,0.5294117647058824,0,1,0,0,1,0,1.0,-20
401671797,2024,9,-6.249400562386473,-8.51059436022846,1.250599437613527,-1.0105943602284597,1.250599437613527,1.0105943602284597,0.12000253869253363,0.12000253869253363,0,2.2611937978419867,-7.5,7.5,1,0,0.5,0.7,0.8,0.75,7,7,0,0,0,0,0.5294117647058824,0,1,0,0,0,0,1.0,-5
401671767,2024,9,-1.0291812172880397,-1.0719450487444746,-3.5291812172880395,-3.5719450487444746,3.5291812172880395,3.5719450487444746,-3.550563133016257,3.550563133016257,1,0.04276383145643492,2.5,2.5,0,1,0.45,0.8,0.7,0.75,7,7,0,0,0,0,0.5294117647058824,0,1,0,0,0,0,0.0,10
401671776,2024,9,-0.6175169779635927,4.400602216931853,-2.617516977963593,2.400602216931853,2.617516977963593,2.400602216931853,-0.10845738051586995,0.10845738051586995,0,5.018119194895446,2.0,2.0,0,1,0.45,0.8,0.7,0.75,7,9,-2,0,0,0,0.5294117647058824,0,1,0,0,1,0,0.0,6
