game_id,season,date,games_into_season,season_progress,home_team_id,away_team_id,home_score,away_score,point_spread,total_points,home_win,attendance,home_hist_games_played,home_hist_ppg,home_hist_papg,home_hist_win_pct,home_hist_fg_pct,home_hist_three_pct,home_hist_ft_pct,home_hist_rebounds_pg,home_hist_off_rebounds_pg,home_hist_def_rebounds_pg,home_hist_assists_pg,home_hist_steals_pg,home_hist_blocks_pg,home_hist_turnovers_pg,home_hist_paint_pg,home_hist_fastbreak_pg,home_hist_bench_pg,home_hist_home_games,home_hist_home_ppg,home_hist_home_papg,home_hist_home_win_pct,home_hist_away_games,home_hist_away_ppg,home_hist_away_papg,home_hist_away_win_pct,home_hist_home_away_ppg_diff,away_hist_games_played,away_hist_ppg,away_hist_papg,away_hist_win_pct,away_hist_fg_pct,away_hist_three_pct,away_hist_ft_pct,away_hist_rebounds_pg,away_hist_off_rebounds_pg,away_hist_def_rebounds_pg,away_hist_assists_pg,away_hist_steals_pg,away_hist_blocks_pg,away_hist_turnovers_pg,away_hist_paint_pg,away_hist_fastbreak_pg,away_hist_bench_pg,away_hist_home_games,away_hist_home_ppg,away_hist_home_papg,away_hist_home_win_pct,away_hist_away_games,away_hist_away_ppg,away_hist_away_papg,away_hist_away_win_pct,away_hist_home_away_ppg_diff,home_recent_ppg,home_recent_papg,home_recent_win_pct,home_recent_games,away_recent_ppg,away_recent_papg,away_recent_win_pct,away_recent_games,home_rest_days,away_rest_days,rest_advantage,home_b2b,away_b2b,odds_opening_spread,odds_latest_spread,odds_line_movement,odds_opening_total,odds_latest_total,ppg_differential,papg_differential,win_pct_differential,fg_pct_differential,three_pct_differential,rebound_differential,assist_differential,turnover_differential,recent_ppg_diff,recent_win_pct_diff,venue_ppg_differential,venue_win_pct_differential,combined_home_advantage,stats_reliability,vegas_reliability,prev_season_weight,prev_season_ppg_diff,prev_season_win_pct_diff,weighted_ppg_diff,weighted_vegas_spread,blended_ppg_diff
401704675,2024,2024-10-29T00:00Z,7,0.08536585365853659,24,10,101,106,-5,207,0,0,7.0,111.71428571428571,114.85714285714286,0.42857142857142855,47.714285714285715,34.0,72.85714285714286,44.857142857142854,10.142857142857142,34.714285714285715,29.142857142857142,8.571428571428571,4.428571428571429,16.571428571428573,52.57142857142857,16.428571428571427,35,4.0,112.25,108.75,0.75,3.0,111.0,123.0,0.0,1.25,7.0,117.28571428571429,109.57142857142857,0.5714285714285714,44.142857142857146,33.285714285714285,72.14285714285714,50.0,14.571428571428571,35.42857142857143,23.571428571428573,9.0,4.285714285714286,14.857142857142858,51.142857142857146,16.428571428571427,35,4.0,120.0,105.75,0.75,3.0,113.66666666666667,114.66666666666667,0.3333333333333333,6.333333333333329,111.5,114.6,0.5,10,117.4,110.3,0.6,10,1,1,0,0,0,0.0,0.0,0.0,220.0,220.0,-5.571428571428584,5.285714285714292,-0.14285714285714285,3.5714285714285694,0.7142857142857153,-5.142857142857146,5.571428571428569,1.7142857142857153,-5.900000000000006,-0.09999999999999998,-1.4166666666666714,0.4166666666666667,3.7916666666666643,0.4117647058823529,0.5882352941176471,0.5333333333333333,-1.0298850574712635,-0.12260536398467435,-2.2941176470588283,0.0,-3.3240027045300917
401704676,2024,2024-10-29T00:30Z,6,0.07317073170731707,6,26,110,102,8,212,1,0,6.0,107.5,107.5,0.3333333333333333,44.0,35.333333333333336,75.33333333333333,44.666666666666664,10.5,34.166666666666664,23.333333333333332,9.333333333333334,6.166666666666667,15.166666666666666,46.333333333333336,20.666666666666668,35,4.0,111.75,105.25,0.5,2.0,99.0,112.0,0.0,12.75,8.0,109.75,114.875,0.5,45.0,34.375,77.5,45.75,11.875,33.875,21.625,7.5,7.0,20.375,44.25,10.625,35,5.0,113.0,113.4,0.6,3.0,104.33333333333333,117.33333333333333,0.3333333333333333,8.666666666666671,105.2,104.6,0.3,10,110.4,115.1,0.5,10,1,2,-1,0,0,0.0,0.0,0.0,220.0,220.0,-2.25,-7.375,-0.16666666666666669,-1.0,0.9583333333333357,-1.0833333333333357,1.7083333333333321,-5.208333333333334,-5.200000000000003,-0.2,7.416666666666671,0.16666666666666669,10.708333333333336,0.375,0.625,0.6,-0.25766283524904166,0.12107279693486586,-0.84375,0.0,-1.1014128352490418
401704677,2024,2024-10-29T02:00Z,8,0.0975609756097561,21,13,109,105,4,214,1,0,8.0,112.5,112.5,0.625,46.857142857142854,39.142857142857146,78.28571428571429,44.285714285714285,6.571428571428571,37.714285714285715,30.142857142857142,8.285714285714286,6.571428571428571,15.714285714285714,41.42857142857143,18.428571428571427,35,3.0,109.0,113.0,0.3333333333333333,5.0,114.6,112.2,0.8,-5.599999999999994,9.0,110.11111111111111,117.22222222222223,0.5555555555555556,44.333333333333336,32.0,77.77777777777777,46.0,11.777777777777779,34.22222222222222,26.0,8.222222222222221,6.222222222222222,15.333333333333334,51.333333333333336,16.88888888888889,35,6.0,113.66666666666667,116.5,0.5,3.0,103.0,118.66666666666667,0.6666666666666666,10.666666666666671,112.5,114.8,0.5,10,109.7,116.3,0.5,10,2,1,1,0,0,0.0,0.0,0.0,220.0,220.0,2.3888888888888857,-4.7222222222222285,0.06944444444444442,2.5238095238095184,7.142857142857146,-1.7142857142857153,4.142857142857142,0.3809523809523796,2.799999999999997,0.0,6.0,-0.3333333333333333,2.5333333333333385,0.4444444444444444,0.5555555555555556,0.4666666666666667,-0.513468286099867,0.016356275303643728,1.061728395061727,0.0,0.5482601089618598
401704678,2024,2024-10-29T02:00Z,7,0.08536585365853659,23,22,111,98,13,209,1,0,7.0,107.14285714285714,116.28571428571429,0.0,44.0,28.0,77.57142857142857,42.0,11.857142857142858,30.142857142857142,26.0,11.428571428571429,3.0,15.428571428571429,48.0,20.0,35,3.0,104.0,114.66666666666667,0.0,4.0,109.5,117.5,0.0,-5.5,7.0,110.14285714285714,102.85714285714286,0.5714285714285714,44.333333333333336,31.333333333333332,77.5,47.5,15.0,32.5,25.166666666666668,10.833333333333334,6.666666666666667,16.5,54.666666666666664,16.833333333333332,35,5.0,113.4,106.8,0.6,2.0,102.0,93.0,0.5,11.400000000000006,108.7,109.5,0.2,10,105.2,105.7,0.4,10,1,1,0,0,0,0.0,0.0,0.0,220.0,220.0,-3.0,13.42857142857143,-0.5714285714285714,-0.3333333333333357,-3.333333333333332,-5.5,0.8333333333333321,-1.0714285714285712,3.5,-0.2,2.0,-0.5,2.950000000000003,0.4117647058823529,0.5882352941176471,0.5333333333333333,4.92486717184914,0.15120634091107044,-1.2352941176470589,0.0,3.6895730542020813
401704679,2024,2024-10-29T23:30Z,7,0.08536585365853659,17,7,139,144,-5,283,0,0,7.0,110.85714285714286,111.14285714285714,0.2857142857142857,42.166666666666664,34.666666666666664,78.66666666666667,40.833333333333336,10.666666666666666,30.166666666666668,24.833333333333332,8.666666666666666,4.166666666666667,16.666666666666668,39.333333333333336,13.333333333333334,35,3.0,119.33333333333333,103.33333333333333,0.6666666666666666,4.0,104.5,117.0,0.0,14.833333333333329,8.0,108.125,117.625,0.25,44.375,35.0,72.0,46.625,11.5,35.125,27.5,8.25,4.125,17.25,49.0,13.25,35,5.0,100.4,112.0,0.0,3.0,121.0,127.0,0.6666666666666666,-20.599999999999994,107.5,109.8,0.3,10,102.5,115.4,0.2,10,2,1,1,0,0,4.6,4.6,0.0,218.7,218.7,2.732142857142861,-6.482142857142861,0.0357142857142857,-2.2083333333333357,-0.3333333333333357,-5.791666666666664,-2.666666666666668,-0.5833333333333321,5.0,0.09999999999999998,-1.6666666666666714,0.0,-2.883333333333333,0.4117647058823529,0.5882352941176471,0.5333333333333333,-1.2194503171247408,-0.15009004776446638,1.1250000000000016,2.705882352941176,-0.09445031712473928
401704680,2024,2024-10-29T23:30Z,8,0.0975609756097561,16,6,114,120,-6,234,0,0,8.0,117.0,114.5,0.5,45.75,36.5,75.875,45.625,10.75,34.875,25.625,7.25,3.75,14.875,46.25,14.625,35,3.0,119.66666666666667,114.66666666666667,0.6666666666666666,5.0,115.4,114.4,0.4,4.266666666666666,7.0,107.85714285714286,106.71428571428571,0.42857142857142855,44.142857142857146,34.285714285714285,75.42857142857143,45.42857142857143,10.857142857142858,34.57142857142857,23.857142857142858,9.285714285714286,7.0,14.857142857142858,48.285714285714285,20.571428571428573,35,5.0,111.4,104.6,0.6,2.0,99.0,112.0,0.0,12.400000000000006,114.4,114.0,0.5,10,106.4,104.3,0.4,10,2,0,2,0,1,-5.0,-5.0,0.0,221.7,221.7,9.142857142857139,7.785714285714292,0.07142857142857145,1.607142857142854,2.2142857142857153,0.1964285714285694,1.7678571428571423,0.01785714285714235,8.0,0.09999999999999998,20.66666666666667,0.6666666666666666,8.333333333333336,0.4444444444444444,0.5555555555555556,0.4666666666666667,-1.2671401174637404,0.040608893683327374,4.0634920634920615,-2.7777777777777777,2.796351946028321
401704681,2024,2024-10-30T01:00Z,9,0.10975609756097561,26,23,96,113,-17,209,0,0,9.0,108.88888888888889,114.33333333333333,0.4444444444444444,44.111111111111114,33.77777777777778,78.11111111111111,46.22222222222222,12.222222222222221,34.0,21.88888888888889,7.444444444444445,6.777777777777778,19.555555555555557,44.44444444444444,12.0,35,5.0,113.0,113.4,0.6,4.0,103.75,115.5,0.25,9.25,8.0,107.625,114.0,0.125,44.25,29.5,79.375,41.75,11.5,30.25,25.875,11.0,3.375,15.25,45.5,18.875,35,4.0,105.75,110.5,0.25,4.0,109.5,117.5,0.0,-3.75,109.6,115.2,0.4,10,107.7,111.1,0.2,10,1,0,1,0,1,6.6,6.6,0.0,234.5,234.5,1.2638888888888857,0.3333333333333286,0.3194444444444444,-0.13888888888888573,4.277777777777779,4.472222222222221,-3.9861111111111107,4.305555555555557,1.8999999999999915,0.2,3.5,0.6,2.75,0.47368421052631576,0.5263157894736842,0.4,-0.18432132248482846,-0.0594084979981919,0.5986842105263143,3.4736842105263155,0.4143628880414858
401704682,2024,2024-10-30T02:00Z,9,0.10975609756097561,9,3,124,106,18,230,1,0,9.0,116.33333333333333,97.11111111111111,0.8888888888888888,47.55555555555556,38.111111111111114,75.66666666666667,48.77777777777778,11.555555555555555,37.22222222222222,30.22222222222222,10.11111111111111,5.777777777777778,17.11111111111111,44.0,21.0,35,4.0,114.0,96.25,0.75,5.0,118.2,97.8,1.0,-4.200000000000003,6.0,105.66666666666667,110.33333333333333,0.5,43.166666666666664,30.5,78.33333333333333,42.833333333333336,10.833333333333334,32.0,24.0,10.5,7.333333333333333,15.166666666666666,42.0,17.5,35,2.0,114.5,107.5,1.0,4.0,101.25,111.75,0.25,13.25,114.1,99.2,0.8,10,99.2,108.3,0.3,10,2,2,0,0,0,1.5,1.5,0.0,217.4,217.4,10.666666666666657,-13.222222222222214,0.38888888888888884,4.388888888888893,7.611111111111114,5.944444444444443,6.222222222222221,1.9444444444444446,14.899999999999991,0.5,12.75,0.5,4.524999999999999,0.47368421052631576,0.5263157894736842,0.4,1.8428853754940748,0.005533596837944677,5.052631578947364,0.7894736842105263,6.8955169544414385
401704683,2024,2024-10-30T23:00Z,8,0.0975609756097561,30,28,138,133,5,271,1,0,8.0,112.0,111.125,0.375,43.875,37.75,74.75,50.125,13.875,36.25,22.5,7.125,6.375,19.5,40.5,14.0,35,3.0,108.66666666666667,111.0,0.3333333333333333,5.0,114.0,111.2,0.4,-5.333333333333329,9.0,112.55555555555556,115.33333333333333,0.4444444444444444,46.22222222222222,32.888888888888886,75.55555555555556,48.333333333333336,14.222222222222221,34.111111111111114,29.555555555555557,8.444444444444445,5.0,18.444444444444443,56.666666666666664,20.444444444444443,35,5.0,118.0,117.2,0.6,4.0,105.75,113.0,0.25,12.25,111.4,113.0,0.4,10,111.6,115.6,0.4,10,4,1,3,0,0,0.0,0.0,0.0,220.0,220.0,-0.5555555555555571,-4.208333333333329,-0.06944444444444442,-2.3472222222222214,4.861111111111114,1.7916666666666643,-7.055555555555557,1.0555555555555571,-0.19999999999998863,0.0,2.9166666666666714,0.08333333333333331,3.4583333333333357,0.4444444444444444,0.5555555555555556,0.4666666666666667,-2.941085271317824,-0.037984496124031,-0.24691358024691426,0.0,-3.187998851564738
401704684,2024,2024-10-30T23:00Z,8,0.0975609756097561,5,13,134,110,24,244,1,0,8.0,119.0,114.875,0.5,48.125,35.25,74.125,44.625,9.125,35.5,27.375,10.25,6.25,14.625,53.25,18.875,35,3.0,114.0,115.33333333333333,0.3333333333333333,5.0,122.0,114.6,0.6,-8.0,10.0,109.6,116.4,0.5,44.0,33.2,77.2,46.0,11.7,34.3,25.9,7.9,6.2,14.9,50.4,16.0,35,6.0,113.66666666666667,116.5,0.5,4.0,103.5,116.25,0.5,10.166666666666671,115.2,114.1,0.4,10,109.6,116.4,0.5,10,1,1,0,0,0,0.0,0.0,0.0,220.0,220.0,9.400000000000006,-1.5250000000000057,0.0,4.125,2.049999999999997,-1.375,1.4750000000000014,-0.27500000000000036,5.6000000000000085,-0.09999999999999998,10.5,-0.16666666666666669,1.0833333333333357,0.4444444444444444,0.5555555555555556,0.4666666666666667,-2.923358395989979,0.0017042606516290304,4.17777777777778,0.0,1.2544193817878009
401704685,2024,2024-10-30T23:00Z,8,0.0975609756097561,11,2,135,132,3,267,1,0,8.0,117.25,119.125,0.375,49.625,34.0,72.375,41.625,10.75,30.875,28.875,9.75,5.375,16.125,56.5,13.25,35,3.0,117.0,118.0,0.3333333333333333,5.0,117.4,119.8,0.4,-0.4000000000000057,9.0,122.88888888888889,107.0,0.8888888888888888,46.111111111111114,39.666666666666664,81.11111111111111,43.55555555555556,11.777777777777779,31.77777777777778,27.22222222222222,8.555555555555555,5.0,10.666666666666666,39.111111111111114,16.88888888888889,35,5.0,127.0,104.2,1.0,4.0,117.75,110.5,0.75,9.25,115.1,117.2,0.3,10,121.2,105.1,0.9,10,2,1,1,0,0,0.0,0.0,0.0,220.0,220.0,-5.638888888888886,12.125,-0.5138888888888888,3.5138888888888857,-5.666666666666664,-1.9305555555555571,1.6527777777777786,5.458333333333334,-6.1000000000000085,-0.6000000000000001,-0.75,-0.4166666666666667,4.424999999999997,0.4444444444444444,0.5555555555555556,0.4666666666666667,1.3665578132559308,-0.1140420899854862,-2.506172839506171,0.0,-1.1396150262502402
401704686,2024,2024-10-30T23:00Z,9,0.10975609756097561,20,8,95,105,-10,200,0,0,9.0,110.33333333333333,110.55555555555556,0.4444444444444444,43.125,31.5,76.375,45.5,14.375,31.125,19.125,9.5,3.125,14.625,49.0,16.375,35,3.0,121.66666666666667,101.0,0.6666666666666666,6.0,104.66666666666667,115.33333333333333,0.3333333333333333,17.0,9.0,105.88888888888889,104.88888888888889,0.3333333333333333,44.625,34.125,77.0,43.5,10.625,32.875,26.5,8.0,5.75,16.0,46.25,17.625,35,5.0,110.4,104.6,0.4,4.0,100.25,105.25,0.25,10.150000000000006,110.8,111.3,0.4,10,104.8,106.7,0.3,10,3,1,2,0,0,0.0,0.0,0.0,220.0,220.0,4.444444444444443,5.666666666666671,0.1111111111111111,-1.5,-2.625,2.0,-7.375,-1.375,6.0,0.10000000000000003,21.41666666666667,0.41666666666666663,13.575000000000003,0.47368421052631576,0.5263157894736842,0.4,1.4919729932483108,0.1492373093273318,2.105263157894736,0.0,3.5972361511430466
401704687,2024,2024-10-30T23:00Z,8,0.0975609756097561,27,1,133,120,13,253,1,0,8.0,106.75,120.125,0.375,44.0,35.714285714285715,76.28571428571429,41.714285714285715,9.428571428571429,32.285714285714285,25.0,7.0,6.285714285714286,18.714285714285715,43.42857142857143,13.285714285714286,35,4.0,112.25,117.25,0.5,4.0,101.25,123.0,0.25,11.0,8.0,112.25,117.875,0.375,45.714285714285715,35.0,79.28571428571429,43.42857142857143,11.428571428571429,32.0,27.714285714285715,10.857142857142858,5.428571428571429,17.428571428571427,46.857142857142854,15.285714285714286,35,5.0,116.8,118.2,0.6,3.0,104.66666666666667,117.33333333333333,0.0,12.133333333333326,110.3,122.2,0.3,10,112.9,123.1,0.3,10,1,1,0,0,0,0.0,0.0,0.0,220.0,220.0,-5.5,2.25,0.0,-1.7142857142857153,0.7142857142857153,-1.7142857142857153,-2.7142857142857153,1.2857142857142883,-2.6000000000000085,0.0,7.583333333333329,0.5,11.566666666666663,0.4444444444444444,0.5555555555555556,0.4666666666666667,-1.755919661733615,-0.10914376321353066,-2.444444444444444,0.0,-4.200364106178059
401704688,2024,2024-10-30T23:30Z,8,0.0975609756097561,14,18,107,116,-9,223,0,0,8.0,110.0,108.375,0.75,44.5,33.75,73.375,42.75,10.125,32.625,28.75,12.875,4.875,13.375,48.5,22.625,35,5.0,108.8,108.2,0.8,3.0,112.0,108.66666666666667,0.6666666666666666,-3.200000000000003,8.0,113.375,109.5,0.625,46.0,32.875,80.0,44.25,10.375,33.875,22.25,7.375,3.875,11.75,47.5,12.25,35,5.0,114.0,103.4,0.8,3.0,112.33333333333333,119.66666666666667,0.3333333333333333,1.6666666666666714,105.2,108.7,0.6,10,111.9,112.2,0.5,10,2,2,0,0,0,0.0,0.0,0.0,220.0,220.0,-3.375,-1.125,0.125,-1.5,0.875,-1.5,6.5,1.625,-6.700000000000003,0.09999999999999998,-3.5333333333333314,0.46666666666666673,-0.7666666666666657,0.4444444444444444,0.5555555555555556,0.4666666666666667,-1.451550970699906,-0.025173723046063474,-1.5,0.0,-2.951550970699906
401704689,2024,2024-10-31T00:00Z,9,0.10975609756097561,4,19,102,99,3,201,1,0,9.0,119.22222222222223,121.0,0.5555555555555556,44.25,36.125,74.625,51.875,10.75,41.125,28.875,7.875,4.875,16.0,45.0,19.125,35,4.0,120.0,124.5,0.5,5.0,118.6,118.2,0.6,1.4000000000000057,7.0,111.0,107.0,0.5714285714285714,45.57142857142857,34.714285714285715,73.57142857142857,45.714285714285715,10.428571428571429,35.285714285714285,25.285714285714285,9.142857142857142,6.142857142857143,16.285714285714285,42.0,11.571428571428571,35,3.0,116.33333333333333,105.0,1.0,4.0,107.0,108.5,0.25,9.333333333333329,116.4,120.1,0.5,10,107.7,105.5,0.5,10,2,2,0,0,0,0.0,0.0,0.0,220.0,220.0,8.222222222222229,14.0,-0.015873015873015817,-1.3214285714285694,1.4107142857142847,6.160714285714285,3.5892857142857153,-0.2857142857142847,8.700000000000003,0.0,13.0,0.25,5.366666666666667,0.47368421052631576,0.5263157894736842,0.4,0.9857194635737585,-0.04368732632596353,3.894736842105266,0.0,4.880456305679024
401704690,2024,2024-10-31T00:00Z,9,0.10975609756097561,29,17,106,119,-13,225,0,0,9.0,116.55555555555556,119.44444444444444,0.5555555555555556,45.77777777777778,36.111111111111114,70.77777777777777,48.111111111111114,14.0,34.111111111111114,30.666666666666668,8.666666666666666,5.888888888888889,18.0,50.44444444444444,17.11111111111111,35,4.0,112.5,117.5,0.25,5.0,119.8,121.0,0.8,-7.299999999999997,8.0,114.375,115.25,0.25,43.42857142857143,35.142857142857146,78.57142857142857,40.857142857142854,10.142857142857142,30.714285714285715,26.571428571428573,8.0,4.428571428571429,15.428571428571429,41.42857142857143,12.714285714285714,35,4.0,124.25,113.5,0.5,4.0,104.5,117.0,0.0,19.75,116.0,120.1,0.5,10,110.8,114.0,0.2,10,2,1,1,0,0,0.0,0.0,0.0,220.0,220.0,2.180555555555557,4.194444444444443,0.3055555555555556,2.349206349206348,0.9682539682539684,7.25396825396826,4.095238095238095,2.571428571428571,5.200000000000003,0.3,8.0,0.25,6.225000000000001,0.47368421052631576,0.5263157894736842,0.4,-1.8110130981021086,-0.024806201550387597,1.032894736842106,0.0,-0.7781183612600027
401704691,2024,2024-10-31T01:30Z,8,0.0975609756097561,25,24,105,93,12,198,1,0,8.0,114.25,99.625,0.875,46.75,32.25,68.625,48.0,10.25,37.75,26.25,11.625,7.75,12.25,52.75,15.625,35,4.0,115.5,103.5,0.75,4.0,113.0,95.75,1.0,2.5,8.0,110.375,113.75,0.375,47.125,33.5,73.875,45.375,11.0,34.375,28.25,8.25,4.625,16.625,52.75,14.875,35,5.0,110.0,108.2,0.6,3.0,111.0,123.0,0.0,-1.0,112.2,101.8,0.7,10,112.7,112.5,0.5,10,3,2,1,0,0,0.0,0.0,0.0,220.0,220.0,3.875,-14.125,0.5,-0.375,-1.25,2.625,-2.0,-4.375,-0.5,0.19999999999999996,4.5,0.75,0.75,0.4444444444444444,0.5555555555555556,0.4666666666666667,2.9974720543508275,0.17861515977406484,1.722222222222222,0.0,4.719694276573049
401704692,2024,2024-10-31T02:00Z,10,0.12195121951219512,9,3,104,89,15,193,1,0,10.0,117.1,98.0,0.9,47.5,38.9,76.6,47.3,11.5,35.8,30.6,10.6,6.1,16.1,44.2,21.1,35,5.0,116.0,98.2,0.8,5.0,118.2,97.8,1.0,-2.200000000000003,7.0,105.71428571428571,112.28571428571429,0.42857142857142855,44.714285714285715,32.0,77.28571428571429,43.0,10.571428571428571,32.42857142857143,23.857142857142858,9.571428571428571,7.142857142857143,16.285714285714285,43.42857142857143,15.857142857142858,35,2.0,114.5,107.5,1.0,5.0,102.2,114.2,0.2,12.299999999999997,117.1,98.0,0.9,10,100.6,111.3,0.3,10,1,1,0,0,0,0.0,0.0,0.0,220.0,220.0,11.385714285714286,-14.285714285714292,0.4714285714285715,2.7857142857142847,6.899999999999999,4.299999999999997,6.742857142857144,-0.18571428571428328,16.5,0.6000000000000001,13.799999999999997,0.6000000000000001,5.049999999999997,0.5,0.5,0.33333333333333337,1.535737812911729,0.004611330698287231,5.692857142857143,0.0,7.228594955768872
401704693,2024,2024-10-31T02:30Z,8,0.0975609756097561,12,22,105,106,-1,211,0,0,8.0,107.875,100.875,0.75,48.42857142857143,31.714285714285715,75.0,45.57142857142857,10.714285714285714,34.857142857142854,26.285714285714285,11.571428571428571,5.0,18.857142857142858,53.714285714285715,18.285714285714285,35,6.0,107.0,99.83333333333333,0.6666666666666666,2.0,110.5,104.0,1.0,-3.5,8.0,108.625,103.875,0.5,44.0,29.428571428571427,77.85714285714286,47.285714285714285,14.571428571428571,32.714285714285715,24.0,10.0,6.285714285714286,16.571428571428573,54.285714285714285,15.0,35,5.0,113.4,106.8,0.6,3.0,100.66666666666667,99.0,0.3333333333333333,12.733333333333334,105.7,104.4,0.6,10,105.8,106.8,0.4,10,3,2,1,0,0,0.0,0.0,0.0,220.0,220.0,-0.75,-3.0,0.25,4.428571428571431,2.2857142857142883,-1.7142857142857153,2.2857142857142847,2.2857142857142847,-0.09999999999999432,0.19999999999999996,6.333333333333329,0.3333333333333333,4.616666666666667,0.4444444444444444,0.5555555555555556,0.4666666666666667,3.3968992248061984,0.1596056622851365,-0.3333333333333333,0.0,3.063565891472865
401704694,2024,2024-11-01T00:00Z,10,0.12195121951219512,29,15,122,99,23,221,1,0,10.0,115.5,119.4,0.5,45.9,35.5,71.3,47.1,13.8,33.3,30.3,8.7,5.6,18.4,51.2,16.5,35,5.0,111.2,117.8,0.2,5.0,119.8,121.0,0.8,-8.599999999999994,8.0,105.0,114.875,0.25,44.42857142857143,35.285714285714285,74.28571428571429,44.42857142857143,8.285714285714286,36.142857142857146,24.142857142857142,6.714285714285714,6.285714285714286,16.714285714285715,38.57142857142857,12.571428571428571,35,3.0,111.66666666666667,115.66666666666667,0.3333333333333333,5.0,101.0,114.4,0.2,10.666666666666671,115.5,119.4,0.5,10,105.3,113.1,0.3,10,1,3,-2,0,0,0.0,0.0,0.0,220.0,220.0,10.5,4.525000000000006,0.25,1.471428571428568,0.2142857142857153,2.671428571428571,6.157142857142858,1.6857142857142833,10.200000000000003,0.2,10.200000000000003,0.0,1.0333333333333385,0.5,0.5,0.33333333333333337,-3.8164627363737464,-0.08243727598566311,5.25,0.0,1.4335372636262536
401704695,2024,2024-11-01T00:30Z,8,0.0975609756097561,6,10,102,108,-6,210,0,0,8.0,109.375,107.625,0.5,44.625,35.125,75.75,44.75,11.0,33.75,24.0,9.625,6.375,14.125,48.75,20.5,35,5.0,111.4,104.6,0.6,3.0,106.0,112.66666666666667,0.3333333333333333,5.400000000000006,8.0,115.875,108.5,0.625,43.75,34.25,74.125,49.125,14.375,34.75,23.125,8.625,4.0,14.5,48.5,15.625,35,4.0,120.0,105.75,0.75,4.0,111.75,111.25,0.5,8.25,108.5,105.1,0.5,10,115.9,108.0,0.7,10,2,3,-1,0,0,0.0,0.0,0.0,220.0,220.0,-6.5,-0.875,-0.125,0.875,0.875,-4.375,0.875,-0.375,-7.400000000000006,-0.19999999999999996,-0.3499999999999943,0.09999999999999998,6.825000000000003,0.4444444444444444,0.5555555555555556,0.4666666666666667,0.43790974882928424,0.035163899531715594,-2.888888888888889,0.0,-2.4509791400596046
401704696,2024,2024-11-01T01:00Z,10,0.12195121951219512,26,24,88,106,-18,194,0,0,10.0,107.6,114.2,0.4,43.6,33.3,78.9,45.8,12.2,33.6,22.1,7.4,6.5,19.3,43.8,11.8,35,6.0,110.16666666666667,113.33333333333333,0.5,4.0,103.75,115.5,0.25,6.416666666666671,9.0,108.44444444444444,112.77777777777777,0.3333333333333333,46.44444444444444,33.44444444444444,75.11111111111111,46.111111111111114,11.222222222222221,34.888888888888886,27.555555555555557,8.0,4.777777777777778,17.22222222222222,51.55555555555556,14.777777777777779,35,5.0,110.0,108.2,0.6,4.0,106.5,118.5,0.0,3.5,107.6,114.2,0.4,10,109.9,111.0,0.4,10,2,0,2,0,1,0.0,0.0,0.0,220.0,220.0,-0.8444444444444485,1.4222222222222314,0.06666666666666671,-2.8444444444444414,-0.1444444444444457,-0.3111111111111171,-5.455555555555556,2.0777777777777793,-2.3000000000000114,0.0,3.6666666666666714,0.5,4.958333333333336,0.5,0.5,0.33333333333333337,1.0996168582375438,0.034482758620689676,-0.4222222222222243,0.0,0.6773946360153196
401704697,2024,2024-11-01T02:30Z,9,0.10975609756097561,12,21,119,125,-6,244,0,0,9.0,107.55555555555556,101.44444444444444,0.6666666666666666,48.125,32.25,72.625,46.0,11.0,35.0,26.25,11.375,5.0,18.125,53.5,18.75,35,7.0,106.71428571428571,100.71428571428571,0.5714285714285714,2.0,110.5,104.0,1.0,-3.785714285714292,9.0,112.11111111111111,111.66666666666667,0.6666666666666666,46.75,38.125,79.75,44.5,6.875,37.625,29.0,8.125,7.125,15.0,41.5,18.75,35,4.0,109.0,111.0,0.5,5.0,114.6,112.2,0.8,-5.599999999999994,106.9,102.7,0.6,10,112.5,112.7,0.6,10,1,3,-2,0,0,0.0,0.0,0.0,220.0,220.0,-4.555555555555557,-10.222222222222229,0.0,1.375,-5.875,1.5,-2.75,3.125,-5.599999999999994,0.0,-7.885714285714286,-0.22857142857142865,-4.692857142857143,0.47368421052631576,0.5263157894736842,0.4,-0.7472527472527475,0.006163401815575709,-2.1578947368421058,0.0,-2.9051474840948535
401704698,2024,2024-11-01T23:00Z,9,0.10975609756097561,30,2,109,124,-15,233,0,0,9.0,114.88888888888889,113.55555555555556,0.4444444444444444,44.77777777777778,38.44444444444444,75.33333333333333,48.77777777777778,13.88888888888889,34.888888888888886,23.444444444444443,7.333333333333333,6.555555555555555,19.0,41.333333333333336,14.0,35,4.0,116.0,116.5,0.5,5.0,114.0,111.2,0.4,2.0,10.0,123.8,109.8,0.8,45.5,39.0,81.1,44.3,12.4,31.9,26.8,8.8,5.0,11.0,39.6,17.3,35,5.0,127.0,104.2,1.0,5.0,120.6,115.4,0.6,6.400000000000006,115.4,113.2,0.5,10,123.8,109.8,0.8,10,2,2,0,0,0,10.5,10.5,0.0,232.4,232.4,-8.911111111111111,3.75555555555556,-0.3555555555555556,-0.7222222222222214,-0.5555555555555571,4.477777777777781,-3.355555555555558,8.0,-8.399999999999991,-0.30000000000000004,-4.599999999999994,-0.09999999999999998,4.200000000000003,0.47368421052631576,0.5263157894736842,0.4,-4.718736287845542,-0.21465555068012288,-4.221052631578948,5.526315789473684,-8.93978891942449
