game_id,season,week,neutral_site,home_games_played,home_wins,home_losses,home_points_scored_total,home_points_allowed_total,home_points_scored_avg,home_points_allowed_avg,home_point_differential_avg,home_win_pct,home_total_yards_avg,home_passing_yards_avg,home_rushing_yards_avg,home_turnovers_avg,home_first_downs_avg,home_third_down_pct,home_penalties_avg,home_penalty_yards_avg,away_games_played,away_wins,away_losses,away_points_scored_total,away_points_allowed_total,away_points_scored_avg,away_points_allowed_avg,away_point_differential_avg,away_win_pct,away_total_yards_avg,away_passing_yards_avg,away_rushing_yards_avg,away_turnovers_avg,away_first_downs_avg,away_third_down_pct,away_penalties_avg,away_penalty_yards_avg,win_pct_diff,points_scored_diff,points_allowed_diff,point_differential_diff,yards_diff,passing_yards_diff,rushing_yards_diff,turnovers_diff,h2h_games,h2h_win_pct,home_recent_win_pct,away_recent_win_pct,recent_form_diff,home_score,away_score,home_win,point_differential,spread,total,covered_spread
401756907,2024,5,0,3,1,2,42,95,14.0,31.666666666666668,-17.666666666666668,0.3333333333333333,0,0,0,0,0,0,0,0,4,2,2,138,117,34.5,29.25,5.25,0.5,0,0,0,0,0,0,0,0,-0.16666666666666669,-20.5,2.416666666666668,-22.916666666666668,0,0,0,0,0,0.5,0,0,0,27,45,0,-18,,,
401756908,2024,5,0,4,2,2,96,85,24.0,21.25,2.75,0.5,0,0,0,0,0,0,0,0,4,3,1,147,59,36.75,14.75,22.0,0.75,0,0,0,0,0,0,0,0,-0.25,-12.75,6.5,-19.25,0,0,0,0,0,0.5,0,0,0,14,48,0,-34,,,
401757170,2024,5,0,4,2,2,103,78,25.75,19.5,6.25,0.5,0,0,0,0,0,0,0,0,3,1,2,92,96,30.666666666666668,32.0,-1.3333333333333321,0.3333333333333333,0,0,0,0,0,0,0,0,0.16666666666666669,-4.916666666666668,-12.5,7.583333333333332,0,0,0,0,0,0.5,0,0,0,17,20,0,-3,,,
401757269,2024,5,0,4,2,2,113,106,28.25,26.5,1.75,0.5,0,0,0,0,0,0,0,0,4,2,2,123,92,30.75,23.0,7.75,0.5,0,0,0,0,0,0,0,0,0.0,-2.5,3.5,-6.0,0,0,0,0,0,0.5,0,0,0,42,25,1,17,,,
401757270,2024,5,0,4,2,2,73,100,18.25,25.0,-6.75,0.5,0,0,0,0,0,0,0,0,4,1,3,66,131,16.5,32.75,-16.25,0.25,0,0,0,0,0,0,0,0,0.25,1.75,-7.75,9.5,0,0,0,0,0,0.5,0,0,0,24,16,1,8,,,
401757271,2024,5,0,3,2,1,113,59,37.666666666666664,19.666666666666668,17.999999999999996,0.6666666666666666,0,0,0,0,0,0,0,0,4,1,3,78,95,19.5,23.75,-4.25,0.25,0,0,0,0,0,0,0,0,0.41666666666666663,18.166666666666664,-4.083333333333332,22.249999999999996,0,0,0,0,0,0.5,0,0,0,21,7,1,14,,,
401757272,2024,5,0,4,1,3,93,103,23.25,25.75,-2.5,0.25,0,0,0,0,0,0,0,0,4,3,1,110,57,27.5,14.25,13.25,0.75,0,0,0,0,0,0,0,0,-0.5,-4.25,11.5,-15.75,0,0,0,0,0,0.5,0,0,0,11,30,0,-19,,,
401757273,2024,5,0,4,2,2,86,131,21.5,32.75,-11.25,0.5,0,0,0,0,0,0,0,0,4,3,1,148,91,37.0,22.75,14.25,0.75,0,0,0,0,0,0,0,0,-0.25,-15.5,10.0,-25.5,0,0,0,0,0,0.5,0,0,0,22,27,0,-5,,,
401757274,2024,5,0,3,2,1,84,66,28.0,22.0,6.0,0.6666666666666666,0,0,0,0,0,0,0,0,3,2,1,54,66,18.0,22.0,-4.0,0.6666666666666666,0,0,0,0,0,0,0,0,0.0,10.0,0.0,10.0,0,0,0,0,0,0.5,0,0,0,38,20,1,18,,,
401760378,2024,5,0,3,1,2,116,111,38.666666666666664,37.0,1.6666666666666643,0.3333333333333333,0,0,0,0,0,0,0,0,5,3,2,110,106,22.0,21.2,0.8000000000000007,0.6,0,0,0,0,0,0,0,0,-0.26666666666666666,16.666666666666664,15.8,0.8666666666666636,0,0,0,0,0,0.5,0,0,0,35,44,0,-9,,,
401760379,2024,5,0,3,2,1,107,85,35.666666666666664,28.333333333333332,7.333333333333332,0.6666666666666666,0,0,0,0,0,0,0,0,3,2,1,76,62,25.333333333333332,20.666666666666668,4.666666666666664,0.6666666666666666,0,0,0,0,0,0,0,0,0.0,10.333333333333332,7.666666666666664,2.666666666666668,0,0,0,0,0,0.5,0,0,0,47,14,1,33,,,
401760380,2024,5,0,3,1,2,38,75,12.666666666666666,25.0,-12.333333333333334,0.3333333333333333,0,0,0,0,0,0,0,0,3,2,1,89,36,29.666666666666668,12.0,17.666666666666668,0.6666666666666666,0,0,0,0,0,0,0,0,-0.3333333333333333,-17.0,13.0,-30.0,0,0,0,0,0,0.5,0,0,0,3,6,0,-3,,,
401761614,2024,5,0,3,2,1,90,51,30.0,17.0,13.0,0.6666666666666666,0,0,0,0,0,0,0,0,4,2,2,120,152,30.0,38.0,-8.0,0.5,0,0,0,0,0,0,0,0,0.16666666666666663,0.0,-21.0,21.0,0,0,0,0,0,0.5,0,0,0,35,10,1,25,,,
401761615,2024,5,0,4,1,3,87,110,21.75,27.5,-5.75,0.25,0,0,0,0,0,0,0,0,4,2,2,107,101,26.75,25.25,1.5,0.5,0,0,0,0,0,0,0,0,-0.25,-5.0,2.25,-7.25,0,0,0,0,0,0.5,0,0,0,54,51,1,3,,,
401761616,2024,5,0,3,2,1,60,98,20.0,32.666666666666664,-12.666666666666664,0.6666666666666666,0,0,0,0,0,0,0,0,4,1,3,93,132,23.25,33.0,-9.75,0.25,0,0,0,0,0,0,0,0,0.41666666666666663,-3.25,-0.3333333333333357,-2.9166666666666643,0,0,0,0,0,0.5,0,0,0,28,16,1,12,,,
401761617,2024,5,0,4,4,0,188,78,47.0,19.5,27.5,1.0,0,0,0,0,0,0,0,0,4,1,3,104,123,26.0,30.75,-4.75,0.25,0,0,0,0,0,0,0,0,0.75,21.0,-11.25,32.25,0,0,0,0,0,0.5,0,0,0,36,22,1,14,,,
401762471,2024,5,0,4,2,2,124,61,31.0,15.25,15.75,0.5,0,0,0,0,0,0,0,0,3,1,2,89,96,29.666666666666668,32.0,-2.333333333333332,0.3333333333333333,0,0,0,0,0,0,0,0,0.16666666666666669,1.3333333333333321,-16.75,18.083333333333332,0,0,0,0,0,0.5,0,0,0,28,6,1,22,,,
401762472,2024,5,0,3,1,2,91,91,30.333333333333332,30.333333333333332,0.0,0.3333333333333333,0,0,0,0,0,0,0,0,4,4,0,143,64,35.75,16.0,19.75,1.0,0,0,0,0,0,0,0,0,-0.6666666666666667,-5.416666666666668,14.333333333333332,-19.75,0,0,0,0,0,0.5,0,0,0,26,55,0,-29,,,
401762473,2024,5,0,3,3,0,132,54,44.0,18.0,26.0,1.0,0,0,0,0,0,0,0,0,4,3,1,89,81,22.25,20.25,2.0,0.75,0,0,0,0,0,0,0,0,0.25,21.75,-2.25,24.0,0,0,0,0,0,0.5,0,0,0,21,13,1,8,,,
401762474,2024,5,0,4,2,2,91,82,22.75,20.5,2.25,0.5,0,0,0,0,0,0,0,0,4,3,1,100,106,25.0,26.5,-1.5,0.75,0,0,0,0,0,0,0,0,-0.25,-2.25,-6.0,3.75,0,0,0,0,0,0.5,0,0,0,14,31,0,-17,,,
401762824,2024,5,0,4,2,2,134,59,33.5,14.75,18.75,0.5,0,0,0,0,0,0,0,0,4,1,3,79,116,19.75,29.0,-9.25,0.25,0,0,0,0,0,0,0,0,0.25,13.75,-14.25,28.0,0,0,0,0,0,0.5,0,0,0,45,3,1,42,,,
401762825,2024,5,0,4,2,2,109,116,27.25,29.0,-1.75,0.5,0,0,0,0,0,0,0,0,4,2,2,86,94,21.5,23.5,-2.0,0.5,0,0,0,0,0,0,0,0,0.0,5.75,5.5,0.25,0,0,0,0,0,0.5,0,0,0,35,20,1,15,,,
401762826,2024,5,0,4,2,2,85,132,21.25,33.0,-11.75,0.5,0,0,0,0,0,0,0,0,4,1,3,107,159,26.75,39.75,-13.0,0.25,0,0,0,0,0,0,0,0,0.25,-5.5,-6.75,1.25,0,0,0,0,0,0.5,0,0,0,24,13,1,11,,,
401762827,2024,5,0,3,0,3,55,103,18.333333333333332,34.333333333333336,-16.000000000000004,0.0,0,0,0,0,0,0,0,0,1,0,1,13,20,13.0,20.0,-7.0,0.0,0,0,0,0,0,0,0,0,0.0,5.333333333333332,14.333333333333336,-9.000000000000004,0,0,0,0,0,0.5,0,0,0,38,0,1,38,,,
401762828,2024,5,0,4,1,3,50,107,12.5,26.75,-14.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.25,12.5,26.75,-14.25,0,0,0,0,0,0.5,0,0,0,47,14,1,33,,,
401752726,2024,6,0,4,3,1,152,66,38.0,16.5,21.5,0.75,0,0,0,0,0,0,0,0,5,5,0,245,86,49.0,17.2,31.8,1.0,0,0,0,0,0,0,0,0,-0.25,-11.0,-0.6999999999999993,-10.3,0,0,0,0,0,0.5,0,0,0,30,14,1,16,,,
401752727,2024,6,0,4,1,3,88,64,22.0,16.0,6.0,0.25,0,0,0,0,0,0,0,0,4,3,1,127,31,31.75,7.75,24.0,0.75,0,0,0,0,0,0,0,0,-0.5,-9.75,8.25,-18.0,0,0,0,0,0,0.5,0,0,0,29,21,1,8,,,
401752728,2024,6,0,4,3,1,138,78,34.5,19.5,15.0,0.75,0,0,0,0,0,0,0,0,4,2,2,108,104,27.0,26.0,1.0,0.5,0,0,0,0,0,0,0,0,0.25,7.5,-6.5,14.0,0,0,0,0,0,0.5,0,0,0,35,14,1,21,,,
401752729,2024,6,0,4,4,0,125,36,31.25,9.0,22.25,1.0,0,0,0,0,0,0,0,0,4,1,3,73,176,18.25,44.0,-25.75,0.25,0,0,0,0,0,0,0,0,0.75,13.0,-35.0,48.0,0,0,0,0,0,0.5,0,0,0,44,0,1,44,,,
401752730,2024,6,0,4,4,0,143,96,35.75,24.0,11.75,1.0,0,0,0,0,0,0,0,0,5,4,1,193,88,38.6,17.6,21.0,0.8,0,0,0,0,0,0,0,0,0.19999999999999996,-2.8500000000000014,6.399999999999999,-9.25,0,0,0,0,0,0.5,0,0,0,31,9,1,22,,,
401752855,2024,6,0,4,0,4,57,125,14.25,31.25,-17.0,0.0,0,0,0,0,0,0,0,0,4,3,1,156,47,39.0,11.75,27.25,0.75,0,0,0,0,0,0,0,0,-0.75,-24.75,19.5,-44.25,0,0,0,0,0,0.5,0,0,0,42,37,1,5,,,
401752856,2024,6,0,4,3,1,140,71,35.0,17.75,17.25,0.75,0,0,0,0,0,0,0,0,4,2,2,83,75,20.75,18.75,2.0,0.5,0,0,0,0,0,0,0,0,0.25,14.25,-1.0,15.25,0,0,0,0,0,0.5,0,0,0,24,10,1,14,,,
401752857,2024,6,0,4,4,0,130,43,32.5,10.75,21.75,1.0,0,0,0,0,0,0,0,0,4,3,1,173,79,43.25,19.75,23.5,0.75,0,0,0,0,0,0,0,0,0.25,-10.75,-9.0,-1.75,0,0,0,0,0,0.5,0,0,0,20,24,0,-4,,,
401752858,2024,6,0,4,2,2,76,78,19.0,19.5,-0.5,0.5,0,0,0,0,0,0,0,0,4,3,1,88,114,22.0,28.5,-6.5,0.75,0,0,0,0,0,0,0,0,-0.25,-3.0,-9.0,6.0,0,0,0,0,0,0.5,0,0,0,42,7,1,35,,,
401752859,2024,6,0,4,4,0,145,22,36.25,5.5,30.75,1.0,0,0,0,0,0,0,0,0,4,3,1,134,65,33.5,16.25,17.25,0.75,0,0,0,0,0,0,0,0,0.25,2.75,-10.75,13.5,0,0,0,0,0,0.5,0,0,0,42,3,1,39,,,
401752860,2024,6,0,4,3,1,174,54,43.5,13.5,30.0,0.75,0,0,0,0,0,0,0,0,4,3,1,137,115,34.25,28.75,5.5,0.75,0,0,0,0,0,0,0,0,0.0,9.25,-15.25,24.5,0,0,0,0,0,0.5,0,0,0,38,27,1,11,,,
401752861,2024,6,0,4,2,2,112,106,28.0,26.5,1.5,0.5,0,0,0,0,0,0,0,0,5,4,1,179,117,35.8,23.4,12.399999999999999,0.8,0,0,0,0,0,0,0,0,-0.30000000000000004,-7.799999999999997,3.1000000000000014,-10.899999999999999,0,0,0,0,0,0.5,0,0,0,27,43,0,-16,,,
401752940,2024,6,0,4,2,2,90,109,22.5,27.25,-4.75,0.5,0,0,0,0,0,0,0,0,5,0,5,87,183,17.4,36.6,-19.200000000000003,0.0,0,0,0,0,0,0,0,0,0.5,5.100000000000001,-9.350000000000001,14.450000000000003,0,0,0,0,0,0.5,0,0,0,27,23,1,4,,,
401754550,2024,6,0,4,2,2,157,91,39.25,22.75,16.5,0.5,0,0,0,0,0,0,0,0,4,1,3,150,110,37.5,27.5,10.0,0.25,0,0,0,0,0,0,0,0,0.25,1.75,-4.75,6.5,0,0,0,0,0,0.5,0,0,0,48,7,1,41,,,
401754551,2024,6,0,5,4,1,124,90,24.8,18.0,6.800000000000001,0.8,0,0,0,0,0,0,0,0,5,3,2,174,132,34.8,26.4,8.399999999999999,0.6,0,0,0,0,0,0,0,0,0.20000000000000007,-9.999999999999996,-8.399999999999999,-1.5999999999999979,0,0,0,0,0,0.5,0,0,0,21,45,0,-24,,,
401754552,2024,6,0,4,2,2,84,91,21.0,22.75,-1.75,0.5,0,0,0,0,0,0,0,0,4,1,3,79,91,19.75,22.75,-3.0,0.25,0,0,0,0,0,0,0,0,0.25,1.25,0.0,1.25,0,0,0,0,0,0.5,0,0,0,10,38,0,-28,,,
401754553,2024,6,0,4,3,1,212,76,53.0,19.0,34.0,0.75,0,0,0,0,0,0,0,0,4,4,0,147,46,36.75,11.5,25.25,1.0,0,0,0,0,0,0,0,0,-0.25,16.25,7.5,8.75,0,0,0,0,0,0.5,0,0,0,22,28,0,-6,,,
401754554,2024,6,0,4,4,0,153,75,38.25,18.75,19.5,1.0,0,0,0,0,0,0,0,0,5,4,1,228,116,45.6,23.2,22.400000000000002,0.8,0,0,0,0,0,0,0,0,0.19999999999999996,-7.350000000000001,-4.449999999999999,-2.900000000000002,0,0,0,0,0,0.5,0,0,0,27,30,0,-3,,,
401754555,2024,6,0,4,2,2,139,106,34.75,26.5,8.25,0.5,0,0,0,0,0,0,0,0,5,3,2,156,148,31.2,29.6,1.5999999999999979,0.6,0,0,0,0,0,0,0,0,-0.09999999999999998,3.5500000000000007,-3.1000000000000014,6.650000000000002,0,0,0,0,0,0.5,0,0,0,31,18,1,13,,,
401754556,2024,6,0,5,2,3,118,140,23.6,28.0,-4.399999999999999,0.4,0,0,0,0,0,0,0,0,4,2,2,105,83,26.25,20.75,5.5,0.5,0,0,0,0,0,0,0,0,-0.09999999999999998,-2.6499999999999986,7.25,-9.899999999999999,0,0,0,0,0,0.5,0,0,0,23,30,0,-7,,,
401754557,2024,6,0,5,3,2,147,140,29.4,28.0,1.3999999999999986,0.6,0,0,0,0,0,0,0,0,1,0,1,3,56,3.0,56.0,-53.0,0.0,0,0,0,0,0,0,0,0,0.6,26.4,-28.0,54.4,0,0,0,0,0,0.5,0,0,0,56,10,1,46,,,
401756909,2024,6,0,4,4,0,154,37,38.5,9.25,29.25,1.0,0,0,0,0,0,0,0,0,5,2,3,110,133,22.0,26.6,-4.600000000000001,0.4,0,0,0,0,0,0,0,0,0.6,16.5,-17.35,33.85,0,0,0,0,0,0.5,0,0,0,38,24,1,14,,,
401756910,2024,6,0,4,3,1,125,65,31.25,16.25,15.0,0.75,0,0,0,0,0,0,0,0,4,1,3,69,140,17.25,35.0,-17.75,0.25,0,0,0,0,0,0,0,0,0.5,14.0,-18.75,32.75,0,0,0,0,0,0.5,0,0,0,41,13,1,28,,,
401756911,2024,6,0,5,3,2,183,144,36.6,28.8,7.800000000000001,0.6,0,0,0,0,0,0,0,0,5,2,3,131,126,26.2,25.2,1.0,0.4,0,0,0,0,0,0,0,0,0.19999999999999996,10.400000000000002,3.6000000000000014,6.800000000000001,0,0,0,0,0,0.5,0,0,0,35,34,1,1,,,
401756912,2024,6,0,4,3,1,158,74,39.5,18.5,21.0,0.75,0,0,0,0,0,0,0,0,5,5,0,158,71,31.6,14.2,17.400000000000002,1.0,0,0,0,0,0,0,0,0,-0.25,7.899999999999999,4.300000000000001,3.599999999999998,0,0,0,0,0,0.5,0,0,0,38,30,1,8,,,
401756913,2024,6,0,4,4,0,125,53,31.25,13.25,18.0,1.0,0,0,0,0,0,0,0,0,4,4,0,208,45,52.0,11.25,40.75,1.0,0,0,0,0,0,0,0,0,0.0,-20.75,2.0,-22.75,0,0,0,0,0,0.5,0,0,0,11,35,0,-24,,,
401756914,2024,6,0,4,3,1,149,86,37.25,21.5,15.75,0.75,0,0,0,0,0,0,0,0,5,2,3,129,114,25.8,22.8,3.0,0.4,0,0,0,0,0,0,0,0,0.35,11.45,-1.3000000000000007,12.75,0,0,0,0,0,0.5,0,0,0,35,21,1,14,,,
401756915,2024,6,0,4,3,1,139,60,34.75,15.0,19.75,0.75,0,0,0,0,0,0,0,0,5,3,2,183,103,36.6,20.6,16.0,0.6,0,0,0,0,0,0,0,0,0.15000000000000002,-1.8500000000000014,-5.600000000000001,3.75,0,0,0,0,0,0.5,0,0,0,20,27,0,-7,,,
401757165,2024,6,0,4,2,2,176,111,44.0,27.75,16.25,0.5,0,0,0,0,0,0,0,0,4,3,1,154,99,38.5,24.75,13.75,0.75,0,0,0,0,0,0,0,0,-0.25,5.5,3.0,2.5,0,0,0,0,0,0.5,0,0,0,28,7,1,21,,,
401757171,2024,6,0,4,2,2,112,113,28.0,28.25,-0.25,0.5,0,0,0,0,0,0,0,0,4,2,2,96,109,24.0,27.25,-3.25,0.5,0,0,0,0,0,0,0,0,0.0,4.0,1.0,3.0,0,0,0,0,0,0.5,0,0,0,51,10,1,41,,,
401757275,2024,6,0,4,2,2,74,104,18.5,26.0,-7.5,0.5,0,0,0,0,0,0,0,0,4,0,4,65,171,16.25,42.75,-26.5,0.0,0,0,0,0,0,0,0,0,0.5,2.25,-16.75,19.0,0,0,0,0,0,0.5,0,0,0,37,10,1,27,,,
401757276,2024,6,0,4,3,1,124,105,31.0,26.25,4.75,0.75,0,0,0,0,0,0,0,0,5,4,1,175,113,35.0,22.6,12.399999999999999,0.8,0,0,0,0,0,0,0,0,-0.050000000000000044,-4.0,3.6499999999999986,-7.649999999999999,0,0,0,0,0,0.5,0,0,0,24,27,0,-3,,,
401760381,2024,6,0,4,4,0,153,67,38.25,16.75,21.5,1.0,0,0,0,0,0,0,0,0,4,1,3,151,155,37.75,38.75,-1.0,0.25,0,0,0,0,0,0,0,0,0.75,0.5,-22.0,22.5,0,0,0,0,0,0.5,0,0,0,34,31,1,3,,,
401760382,2024,6,0,4,3,1,95,39,23.75,9.75,14.0,0.75,0,0,0,0,0,0,0,0,4,1,3,61,92,15.25,23.0,-7.75,0.25,0,0,0,0,0,0,0,0,0.5,8.5,-13.25,21.75,0,0,0,0,0,0.5,0,0,0,45,24,1,21,,,
401760383,2024,6,0,5,4,1,164,100,32.8,20.0,12.799999999999997,0.8,0,0,0,0,0,0,0,0,4,1,3,60,108,15.0,27.0,-12.0,0.25,0,0,0,0,0,0,0,0,0.55,17.799999999999997,-7.0,24.799999999999997,0,0,0,0,0,0.5,0,0,0,20,17,1,3,,,
401760384,2024,6,0,4,1,3,81,112,20.25,28.0,-7.75,0.25,0,0,0,0,0,0,0,0,4,3,1,122,86,30.5,21.5,9.0,0.75,0,0,0,0,0,0,0,0,-0.5,-10.25,6.5,-16.75,0,0,0,0,0,0.5,0,0,0,35,28,1,7,,,
401760385,2024,6,0,4,2,2,67,75,16.75,18.75,-2.0,0.5,0,0,0,0,0,0,0,0,4,4,0,147,113,36.75,28.25,8.5,1.0,0,0,0,0,0,0,0,0,-0.5,-20.0,-9.5,-10.5,0,0,0,0,0,0.5,0,0,0,17,31,0,-14,,,
401761618,2024,6,0,4,1,3,81,192,20.25,48.0,-27.75,0.25,0,0,0,0,0,0,0,0,4,3,1,125,61,31.25,15.25,16.0,0.75,0,0,0,0,0,0,0,0,-0.5,-11.0,32.75,-43.75,0,0,0,0,0,0.5,0,0,0,7,14,0,-7,,,
401761619,2024,6,0,4,3,1,134,66,33.5,16.5,17.0,0.75,0,0,0,0,0,0,0,0,4,2,2,58,106,14.5,26.5,-12.0,0.5,0,0,0,0,0,0,0,0,0.25,19.0,-10.0,29.0,0,0,0,0,0,0.5,0,0,0,47,7,1,40,,,
401761620,2024,6,0,5,1,4,109,160,21.8,32.0,-10.2,0.2,0,0,0,0,0,0,0,0,4,3,1,145,100,36.25,25.0,11.25,0.75,0,0,0,0,0,0,0,0,-0.55,-14.45,7.0,-21.45,0,0,0,0,0,0.5,0,0,0,31,30,1,1,,,
401761621,2024,6,0,4,2,2,82,92,20.5,23.0,-2.5,0.5,0,0,0,0,0,0,0,0,5,1,4,126,159,25.2,31.8,-6.600000000000001,0.2,0,0,0,0,0,0,0,0,0.3,-4.699999999999999,-8.8,4.100000000000001,0,0,0,0,0,0.5,0,0,0,31,24,1,7,,,
401762475,2024,6,0,4,3,1,127,86,31.75,21.5,10.25,0.75,0,0,0,0,0,0,0,0,4,1,3,73,117,18.25,29.25,-11.0,0.25,0,0,0,0,0,0,0,0,0.5,13.5,-7.75,21.25,0,0,0,0,0,0.5,0,0,0,54,26,1,28,,,
401762476,2024,6,0,4,2,2,131,164,32.75,41.0,-8.25,0.5,0,0,0,0,0,0,0,0,4,1,3,95,124,23.75,31.0,-7.25,0.25,0,0,0,0,0,0,0,0,0.25,9.0,10.0,-1.0,0,0,0,0,0,0.5,0,0,0,13,31,0,-18,,,
401762477,2024,6,0,5,3,2,102,102,20.4,20.4,0.0,0.6,0,0,0,0,0,0,0,0,4,1,3,117,146,29.25,36.5,-7.25,0.25,0,0,0,0,0,0,0,0,0.35,-8.850000000000001,-16.1,7.25,0,0,0,0,0,0.5,0,0,0,21,27,0,-6,,,
401762478,2024,6,0,5,5,0,198,90,39.6,18.0,21.6,1.0,0,0,0,0,0,0,0,0,5,2,3,105,113,21.0,22.6,-1.6000000000000014,0.4,0,0,0,0,0,0,0,0,0.6,18.6,-4.600000000000001,23.200000000000003,0,0,0,0,0,0.5,0,0,0,45,7,1,38,,,
401762479,2024,6,0,4,2,2,124,104,31.0,26.0,5.0,0.5,0,0,0,0,0,0,0,0,4,2,2,125,121,31.25,30.25,1.0,0.5,0,0,0,0,0,0,0,0,0.0,-0.25,-4.25,4.0,0,0,0,0,0,0.5,0,0,0,27,21,1,6,,,
401762829,2024,6,0,5,1,4,82,161,16.4,32.2,-15.800000000000004,0.2,0,0,0,0,0,0,0,0,5,3,2,109,145,21.8,29.0,-7.199999999999999,0.6,0,0,0,0,0,0,0,0,-0.39999999999999997,-5.400000000000002,3.200000000000003,-8.600000000000005,0,0,0,0,0,0.5,0,0,0,28,22,1,6,,,
401762830,2024,6,0,4,1,3,62,133,15.5,33.25,-17.75,0.25,0,0,0,0,0,0,0,0,5,3,2,144,136,28.8,27.2,1.6000000000000014,0.6,0,0,0,0,0,0,0,0,-0.35,-13.3,6.050000000000001,-19.35,0,0,0,0,0,0.5,0,0,0,20,14,1,6,,,
401762831,2024,6,0,5,2,3,120,98,24.0,19.6,4.399999999999999,0.4,0,0,0,0,0,0,0,0,5,1,4,120,183,24.0,36.6,-12.600000000000001,0.2,0,0,0,0,0,0,0,0,0.2,0.0,-17.0,17.0,0,0,0,0,0,0.5,0,0,0,31,30,1,1,,,
401762832,2024,6,0,4,0,4,49,158,12.25,39.5,-27.25,0.0,0,0,0,0,0,0,0,0,5,2,3,97,121,19.4,24.2,-4.800000000000001,0.4,0,0,0,0,0,0,0,0,-0.4,-7.149999999999999,15.3,-22.45,0,0,0,0,0,0.5,0,0,0,3,21,0,-18,,,
401762873,2024,6,0,4,1,3,41,81,10.25,20.25,-10.0,0.25,0,0,0,0,0,0,0,0,4,1,3,93,103,23.25,25.75,-2.5,0.25,0,0,0,0,0,0,0,0,0.0,-13.0,-5.5,-7.5,0,0,0,0,0,0.5,0,0,0,14,25,0,-11,,,
401752731,2024,7,0,5,3,2,138,82,27.6,16.4,11.200000000000003,0.6,0,0,0,0,0,0,0,0,5,4,1,173,92,34.6,18.4,16.200000000000003,0.8,0,0,0,0,0,0,0,0,-0.20000000000000007,-7.0,-2.0,-5.0,0,0,0,0,0,0.5,0,0,0,10,20,0,-10,,,
401752732,2024,7,0,5,4,1,135,61,27.0,12.2,14.8,0.8,0,0,0,0,0,0,0,0,5,3,2,124,94,24.8,18.8,6.0,0.6,0,0,0,0,0,0,0,0,0.20000000000000007,2.1999999999999993,-6.600000000000001,8.8,0,0,0,0,0,0.5,0,0,0,20,10,1,10,,,
401752733,2024,7,0,5,5,0,203,94,40.6,18.8,21.8,1.0,0,0,0,0,0,0,0,0,5,3,2,103,144,20.6,28.8,-8.2,0.6,0,0,0,0,0,0,0,0,0.4,20.0,-10.0,30.0,0,0,0,0,0,0.5,0,0,0,24,21,1,3,,,
401752734,2024,7,0,5,5,0,226,73,45.2,14.6,30.6,1.0,0,0,0,0,0,0,0,0,5,4,1,182,80,36.4,16.0,20.4,0.8,0,0,0,0,0,0,0,0,0.19999999999999996,8.800000000000004,-1.4000000000000004,10.200000000000003,0,0,0,0,0,0.5,0,0,0,24,27,0,-3,,,
401752735,2024,7,0,5,4,1,255,145,51.0,29.0,22.0,0.8,0,0,0,0,0,0,0,0,5,2,3,187,150,37.4,30.0,7.399999999999999,0.4,0,0,0,0,0,0,0,0,0.4,13.600000000000001,-1.0,14.600000000000001,0,0,0,0,0,0.5,0,0,0,34,31,1,3,,,
401752736,2024,7,1,5,3,2,148,60,29.6,12.0,17.6,0.6,0,0,0,0,0,0,0,0,5,5,0,169,36,33.8,7.2,26.599999999999998,1.0,0,0,0,0,0,0,0,0,-0.4,-4.199999999999996,4.8,-8.999999999999996,0,0,0,0,0,0.5,0,0,0,23,6,1,17,,,
401752737,2024,7,0,5,5,0,174,105,34.8,21.0,13.799999999999997,1.0,0,0,0,0,0,0,0,0,5,2,3,117,85,23.4,17.0,6.399999999999999,0.4,0,0,0,0,0,0,0,0,0.6,11.399999999999999,4.0,7.399999999999999,0,0,0,0,0,0.5,0,0,0,34,17,1,17,,,
401752862,2024,7,0,5,4,1,197,99,39.4,19.8,19.599999999999998,0.8,0,0,0,0,0,0,0,0,5,3,2,195,127,39.0,25.4,13.600000000000001,0.6,0,0,0,0,0,0,0,0,0.20000000000000007,0.3999999999999986,-5.599999999999998,5.9999999999999964,0,0,0,0,0,0.5,0,0,0,38,19,1,19,,,
401752863,2024,7,0,5,3,2,164,153,32.8,30.6,2.1999999999999957,0.6,0,0,0,0,0,0,0,0,5,1,4,99,162,19.8,32.4,-12.599999999999998,0.2,0,0,0,0,0,0,0,0,0.39999999999999997,12.999999999999996,-1.7999999999999972,14.799999999999994,0,0,0,0,0,0.5,0,0,0,13,38,0,-25,,,
401752864,2024,7,0,5,3,2,137,107,27.4,21.4,6.0,0.6,0,0,0,0,0,0,0,0,5,2,3,139,149,27.8,29.8,-2.0,0.4,0,0,0,0,0,0,0,0,0.19999999999999996,-0.40000000000000213,-8.400000000000002,8.0,0,0,0,0,0,0.5,0,0,0,27,20,1,7,,,
401752865,2024,7,0,6,5,1,222,144,37.0,24.0,13.0,0.8333333333333334,0,0,0,0,0,0,0,0,5,5,0,187,25,37.4,5.0,32.4,1.0,0,0,0,0,0,0,0,0,-0.16666666666666663,-0.3999999999999986,19.0,-19.4,0,0,0,0,0,0.5,0,0,0,16,34,0,-18,,,
