team_id,off_points_per_drive,off_total_points,off_yards_per_drive,off_yards_std,off_plays_per_drive,off_plays_std,off_seconds_per_drive,off_seconds_std,off_scoring_pct,off_scoring_drives,off_total_drives,off_redzone_scoring_pct,off_redzone_attempts,off_three_and_outs,off_three_and_out_pct,off_explosive_drives,off_explosive_pct,off_home_ppd,off_away_ppd,off_dome_ppd,off_outdoor_ppd,def_points_per_drive,def_yards_per_drive,def_plays_per_drive,def_scoring_pct,def_total_drives,def_three_and_out_forced,def_redzone_stops,ppd_differential,ypd_differential,scoring_pct_differential
87,3.380952380952381,426,39.67460317460318,31.309252144394474,5.4523809523809526,3.1663408353672677,151.9126984126984,110.19836803446915,0.49206349206349204,62,126,0.0,0.0,31,0.24603174603174602,80.0,0.6349206349206349,3.3780487804878048,3.3863636363636362,0.0,3.380952380952381,1.808,27.808,6.112,0.328,125,0.28,0,1.5729523809523809,11.866603174603178,0.16406349206349202
93,1.1538461538461537,30,22.846153846153847,26.82937540486891,5.5,3.190611226708764,134.23076923076923,91.62458521261973,0.19230769230769232,5,26,0.0,0.0,10,0.38461538461538464,11.0,0.4230769230769231,0.0,1.1538461538461537,0.0,1.1538461538461537,3.48,37.12,5.68,0.52,25,0.36,0,-2.3261538461538462,-14.27384615384615,-0.3276923076923077
96,2.375,304,31.3125,28.68475136078264,5.9296875,3.5763518863446078,160.7265625,118.73942322354706,0.3984375,51,128,0.0,0.0,35,0.2734375,69.0,0.5390625,2.8433734939759034,1.511111111111111,0.0,2.375,2.1129032258064515,32.29032258064516,5.983870967741935,0.3467741935483871,124,0.27419354838709675,0,0.2620967741935485,-0.9778225806451601,0.05166330645161288
97,2.4748201438848922,344,28.712230215827336,27.694828849265257,5.287769784172662,2.9198089184961513,140.81294964028777,98.85207572211071,0.4316546762589928,60,139,0.0,0.0,37,0.26618705035971224,75.0,0.539568345323741,2.75,2.0,0.0,2.4748201438848922,1.8235294117647058,24.830882352941178,5.382352941176471,0.3161764705882353,136,0.3382352941176471,0,0.6512907321201864,3.881347862886159,0.1154782056707575
98,2.471014492753623,341,32.73913043478261,29.88183647407158,5.753623188405797,3.154909496319874,139.31884057971016,89.659207620047,0.39855072463768115,55,138,0.0,0.0,41,0.2971014492753623,80.0,0.5797101449275363,2.8607594936708862,1.9491525423728813,0.0,2.471014492753623,1.8235294117647058,31.852941176470587,5.977941176470588,0.34558823529411764,136,0.22058823529411764,0,0.6474850809889172,0.8861892583120223,0.05296248934356351
99,2.1338582677165356,271,30.244094488188978,29.09036728569094,5.858267716535433,3.265316556395921,161.31496062992127,97.4830633061254,0.3937007874015748,50,127,0.0,0.0,39,0.30708661417322836,64.0,0.5039370078740157,2.2705882352941176,1.8571428571428572,0.0,2.1338582677165356,1.6129032258064515,27.782258064516128,5.741935483870968,0.2661290322580645,124,0.2903225806451613,0,0.5209550419100841,2.4618364236728496,0.12757175514351032
103,2.0526315789473686,273,31.44360902255639,30.288364986293796,5.969924812030075,3.7334277239637994,145.4436090225564,110.96965279490489,0.3533834586466165,47,133,0.0,0.0,41,0.3082706766917293,69.0,0.518796992481203,2.175,1.8679245283018868,0.0,2.0526315789473686,2.911111111111111,36.303703703703704,5.718518518518518,0.4740740740740741,135,0.2518518518518518,0,-0.8584795321637424,-4.860094681147313,-0.12069061542745757
107,1.3333333333333333,16,19.333333333333332,25.695182899571357,4.833333333333333,2.480224818744291,129.83333333333334,99.1095200760097,0.16666666666666666,2,12,0.0,0.0,3,0.25,3.0,0.25,0.0,1.3333333333333333,0.0,1.3333333333333333,1.0833333333333333,22.666666666666668,6.166666666666667,0.25,12,0.25,0,0.25,-3.3333333333333357,-0.08333333333333334
113,1.1317829457364341,146,21.3953488372093,26.870179394594192,5.612403100775194,3.571392580106577,136.86821705426357,91.75795093656745,0.18604651162790697,24,129,0.0,0.0,56,0.43410852713178294,57.0,0.4418604651162791,1.2105263157894737,1.0694444444444444,0.0,1.1317829457364341,3.2384615384615385,38.23076923076923,6.061538461538461,0.4846153846153846,130,0.2153846153846154,0,-2.106678592725104,-16.835420393559932,-0.29856887298747764
119,1.8461538461538463,24,25.46153846153846,30.617574976406893,4.3076923076923075,3.275785284595013,109.61538461538461,75.11384521903896,0.3076923076923077,4,13,0.0,0.0,6,0.46153846153846156,5.0,0.38461538461538464,0.0,1.8461538461538463,0.0,1.8461538461538463,2.8461538461538463,33.0,5.6923076923076925,0.5384615384615384,13,0.23076923076923078,0,-1.0,-7.53846153846154,-0.23076923076923073
