game_id,season,week,week_normalized,home_team_id,away_team_id,home_score,away_score,point_spread,total_points,home_win,neutral_site,conference_game,temperature,wind_speed,is_dome,home_hist_games_played,home_hist_ppg,home_hist_papg,home_hist_ypg,home_hist_turnover_pg,home_hist_win_pct,home_hist_home_games,home_hist_home_ppg,home_hist_home_papg,home_hist_home_win_pct,home_hist_away_games,home_hist_away_ppg,home_hist_away_papg,home_hist_away_win_pct,home_hist_home_away_ppg_diff,away_hist_games_played,away_hist_ppg,away_hist_papg,away_hist_ypg,away_hist_turnover_pg,away_hist_win_pct,away_hist_home_games,away_hist_home_ppg,away_hist_home_papg,away_hist_home_win_pct,away_hist_away_games,away_hist_away_ppg,away_hist_away_papg,away_hist_away_win_pct,away_hist_home_away_ppg_diff,odds_opening_spread,odds_latest_spread,odds_opening_total,odds_latest_total,odds_opening_ml_home,odds_latest_ml_home,odds_opening_ml_away,odds_latest_ml_away,home_drive_total_drives,home_drive_ppd,home_drive_ypd,home_drive_plays_per_drive,home_drive_seconds_per_drive,home_drive_scoring_pct,home_drive_redzone_pct,home_drive_three_and_out_pct,home_drive_explosive_drive_pct,home_drive_def_ppd,home_drive_def_ypd,home_drive_def_scoring_pct,home_drive_def_three_and_out_forced,away_drive_total_drives,away_drive_ppd,away_drive_ypd,away_drive_plays_per_drive,away_drive_seconds_per_drive,away_drive_scoring_pct,away_drive_redzone_pct,away_drive_three_and_out_pct,away_drive_explosive_drive_pct,away_drive_def_ppd,away_drive_def_ypd,away_drive_def_scoring_pct,away_drive_def_three_and_out_forced,ppg_differential,papg_differential,win_pct_differential,ppd_differential,scoring_pct_differential,venue_ppg_differential,venue_win_pct_differential,combined_home_advantage
401761615,2025,5,0.2777777777777778,309,276,54,51,3,105,1,0,1,0,0,0,4.0,21.75,27.5,303.0,1.0,0.25,2.0,23.0,12.0,0.5,2.0,20.5,43.0,0.0,2.5,4.0,26.75,25.25,326.5,1.0,0.5,2.0,29.0,14.0,0.5,2.0,24.5,36.5,0.5,4.5,0.0,0.0,0.0,0.0,0,0,0,0,268,2.0634328358208953,29.582089552238806,5.5559701492537314,144.9179104477612,0.34701492537313433,0,0.34701492537313433,0.5111940298507462,2.6202090592334493,31.76306620209059,0.40418118466898956,0.2682926829268293,332,2.0632530120481927,24.16867469879518,4.783132530120482,136.0120481927711,0.3102409638554217,0,0.3704819277108434,0.3855421686746988,2.1507692307692308,26.698461538461537,0.3169230769230769,0.30153846153846153,-5.0,2.25,-0.25,0.0001798237727026475,0.03677396151771262,-1.5,0.0,3.5
401761616,2025,5,0.2777777777777778,2433,2032,28,16,12,44,1,0,1,0,0,0,3.0,20.0,32.666666666666664,327.0,1.3333333333333333,0.6666666666666666,1.0,29.0,0.0,1.0,2.0,15.5,49.0,0.5,13.5,4.0,23.25,33.0,369.25,1.25,0.25,2.0,29.0,24.0,0.5,2.0,17.5,42.0,0.0,11.5,-1.4545454545454546,-1.4545454545454546,55.09090909090909,55.09090909090909,0,0,0,0,245,1.7306122448979593,25.942857142857143,4.877551020408164,143.05714285714285,0.2653061224489796,0,0.43673469387755104,0.42857142857142855,2.991111111111111,32.29333333333334,0.4488888888888889,0.20444444444444446,281,2.3096085409252667,34.686832740213525,6.725978647686833,171.5409252669039,0.3202846975088968,0,0.26334519572953735,0.5871886120996441,2.979591836734694,42.77891156462585,0.4217687074829932,0.32653061224489793,-3.25,-0.3333333333333357,0.41666666666666663,-0.5789962960273074,-0.05497857505991721,11.5,1.0,12.5
401761617,2025,5,0.2777777777777778,249,6,36,22,14,58,1,0,0,0,0,0,4.0,47.0,19.5,439.0,0.5,1.0,2.0,55.0,5.0,1.0,2.0,39.0,34.0,1.0,16.0,4.0,26.0,30.75,379.5,2.0,0.25,3.0,29.666666666666668,30.666666666666668,0.3333333333333333,1.0,15.0,31.0,0.0,14.666666666666668,-12.454545454545455,-12.454545454545455,63.45454545454545,63.45454545454545,0,0,0,0,294,3.8877551020408165,37.54081632653061,6.054421768707483,163.42176870748298,0.6156462585034014,0,0.16666666666666666,0.5986394557823129,1.7525423728813558,22.742372881355934,0.30847457627118646,0.3423728813559322,276,2.6594202898550723,34.7463768115942,6.184782608695652,178.57246376811594,0.43478260869565216,0,0.26811594202898553,0.5652173913043478,2.687732342007435,30.513011152416357,0.4349442379182156,0.34944237918215615,21.0,-11.25,0.75,1.2283348121857443,0.18086364980774922,40.0,1.0,15.333333333333334
401762471,2025,5,0.2777777777777778,151,349,28,6,22,34,1,0,1,0,0,0,4.0,31.0,15.25,462.25,0.75,0.5,2.0,34.5,18.5,0.5,2.0,27.5,12.0,0.5,7.0,3.0,29.666666666666668,32.0,410.3333333333333,2.0,0.3333333333333333,2.0,32.5,37.5,0.0,1.0,24.0,21.0,1.0,8.5,-4.363636363636363,-4.363636363636363,52.72727272727273,52.72727272727273,0,0,0,0,306,2.7516339869281046,36.49673202614379,6.601307189542483,143.6078431372549,0.4215686274509804,0,0.16993464052287582,0.6274509803921569,1.3877551020408163,26.22108843537415,0.21768707482993196,0.336734693877551,212,2.547169811320755,36.382075471698116,7.2075471698113205,195.3820754716981,0.4481132075471698,0,0.21226415094339623,0.5424528301886793,2.6548672566371683,27.442477876106196,0.4778761061946903,0.26991150442477874,1.3333333333333321,-16.75,0.16666666666666669,0.20446417560734975,-0.02654458009618943,10.5,-0.5,7.75
401762472,2025,5,0.2777777777777778,2226,235,26,55,-29,81,0,0,1,0,0,0,3.0,30.333333333333332,30.333333333333332,461.6666666666667,3.0,0.3333333333333333,1.0,56.0,14.0,1.0,2.0,17.5,38.5,0.0,38.5,4.0,35.75,16.0,438.0,1.0,1.0,2.0,38.5,20.5,1.0,2.0,33.0,11.5,1.0,5.5,13.9,13.9,62.35,62.35,0,0,0,0,275,1.8618181818181818,33.13090909090909,5.949090909090909,118.21454545454546,0.2909090909090909,0,0.2545454545454545,0.6654545454545454,2.337078651685393,26.273408239700373,0.38202247191011235,0.32209737827715357,298,3.0268456375838926,36.422818791946305,5.6644295302013425,159.61073825503357,0.48322147651006714,0,0.1644295302013423,0.587248322147651,1.6966666666666668,25.766666666666666,0.23,0.4,-5.416666666666668,14.333333333333332,-0.6666666666666667,-1.1650274557657108,-0.19231238560097624,23.0,0.0,22.0
401762473,2025,5,0.2777777777777778,2426,242,21,13,8,34,1,0,1,0,0,0,3.0,44.0,18.0,493.3333333333333,1.0,1.0,2.0,45.0,15.5,1.0,1.0,42.0,23.0,1.0,3.0,4.0,22.25,20.25,323.25,0.5,0.75,2.0,23.5,26.0,0.5,2.0,21.0,14.5,1.0,2.5,-14.045454545454545,-14.045454545454545,45.22727272727273,45.22727272727273,0,0,0,0,209,4.038277511961723,44.665071770334926,6.196172248803828,186.7224880382775,0.6124401913875598,0,0.20574162679425836,0.6985645933014354,1.6985645933014355,29.124401913875598,0.2631578947368421,0.3397129186602871,281,2.2491103202846974,27.722419928825623,6.01423487544484,180.91103202846975,0.3274021352313167,0,0.40213523131672596,0.48398576512455516,1.7335766423357664,28.956204379562045,0.3175182481751825,0.3175182481751825,21.75,-2.25,0.25,1.7891671916770253,0.28503805615624306,24.0,0.0,2.75
401762474,2025,5,0.2777777777777778,202,2655,14,31,-17,45,0,0,1,0,0,0,4.0,22.75,20.5,406.75,1.5,0.5,2.0,29.0,24.5,0.5,2.0,16.5,16.5,0.5,12.5,4.0,25.0,26.5,383.75,0.75,0.75,2.0,28.5,15.0,1.0,2.0,21.5,38.0,0.5,7.0,15.25,15.25,52.05,52.05,0,0,0,0,293,2.1023890784982937,35.255972696245735,6.750853242320819,155.23890784982936,0.36860068259385664,0,0.2525597269624573,0.6621160409556314,1.7386759581881532,30.05574912891986,0.2961672473867596,0.3554006968641115,288,2.1840277777777777,33.329861111111114,6.204861111111111,172.88888888888889,0.4131944444444444,0,0.3472222222222222,0.5625,2.4327272727272726,38.981818181818184,0.41818181818181815,0.28,-2.25,-6.0,-0.25,-0.08163869927948397,-0.044593761850587776,7.5,0.0,9.75
401762824,2025,5,0.2777777777777778,2649,2006,45,3,42,48,1,0,1,0,0,0,4.0,33.5,14.75,418.5,1.25,0.5,2.0,52.5,10.5,1.0,2.0,14.5,19.0,0.0,38.0,4.0,19.75,29.0,339.5,0.75,0.25,2.0,25.5,8.5,0.5,2.0,14.0,49.5,0.0,11.5,-20.59090909090909,-20.59090909090909,48.95454545454545,48.95454545454545,0,0,0,0,325,2.332307692307692,31.43076923076923,5.603076923076923,143.63384615384615,0.37538461538461537,0,0.2553846153846154,0.5538461538461539,1.2462908011869436,20.106824925816024,0.21068249258160238,0.47477744807121663,325,1.5415384615384615,25.704615384615384,5.436923076923077,129.08923076923077,0.25846153846153846,0,0.2553846153846154,0.5169230769230769,2.1419753086419755,35.916666666666664,0.3395061728395062,0.23148148148148148,13.75,-14.25,0.25,0.7907692307692307,0.11692307692307691,38.5,1.0,24.75
401762825,2025,5,0.2777777777777778,195,189,35,20,15,55,1,0,1,0,0,0,4.0,27.25,29.0,414.5,1.0,0.5,2.0,34.5,22.5,1.0,2.0,20.0,35.5,0.0,14.5,4.0,21.5,23.5,315.75,0.5,0.5,2.0,24.5,10.0,1.0,2.0,18.5,37.0,0.0,6.0,-7.5,-7.5,50.18181818181818,50.18181818181818,0,0,0,0,272,2.786764705882353,39.8860294117647,6.319852941176471,177.47058823529412,0.41544117647058826,0,0.1801470588235294,0.6654411764705882,2.673202614379085,39.088235294117645,0.3431372549019608,0.3627450980392157,291,2.147766323024055,27.9106529209622,5.9312714776632305,171.05498281786942,0.4020618556701031,0,0.17525773195876287,0.5910652920962199,2.01027397260274,30.410958904109588,0.3767123287671233,0.3595890410958904,5.75,5.5,0.0,0.6389983828582979,0.01337932080048515,16.0,1.0,10.25
401762826,2025,5,0.2777777777777778,2117,2199,24,13,11,37,1,0,1,0,0,0,4.0,21.25,33.0,303.25,1.25,0.5,1.0,49.0,10.0,1.0,3.0,12.0,40.666666666666664,0.3333333333333333,37.0,4.0,26.75,39.75,393.0,0.5,0.25,2.0,28.5,29.5,0.5,2.0,25.0,50.0,0.0,3.5,-3.227272727272727,-3.227272727272727,54.72727272727273,54.72727272727273,0,0,0,0,310,1.9774193548387098,24.558064516129033,5.416129032258064,163.95483870967743,0.33548387096774196,0,0.35161290322580646,0.4612903225806452,2.9292604501607715,33.0,0.34726688102893893,0.33440514469453375,286,2.632867132867133,33.79020979020979,5.926573426573427,144.35664335664336,0.458041958041958,0,0.24125874125874125,0.5874125874125874,3.4129692832764507,43.22184300341297,0.5187713310580204,0.2525597269624573,-5.5,-6.75,0.25,-0.6554477780284231,-0.12255808707421606,24.0,1.0,20.25
401762827,2025,5,0.2777777777777778,193,2815,38,0,38,38,1,0,0,0,0,0,3.0,18.333333333333332,34.333333333333336,293.6666666666667,2.0,0.0,1.0,38.0,41.0,0.0,2.0,8.5,31.0,0.0,29.5,1.0,13.0,20.0,216.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,20.0,0.0,0.0,-20.5,-20.5,49.5,49.5,0,0,0,0,196,1.683673469387755,25.45408163265306,4.551020408163265,122.65816326530613,0.2755102040816326,0,0.3622448979591837,0.4336734693877551,3.1210526315789475,44.247368421052634,0.5210526315789473,0.06842105263157895,78,1.0769230769230769,15.461538461538462,5.3076923076923075,161.53846153846155,0.15384615384615385,0,0.3076923076923077,0.38461538461538464,1.6666666666666667,39.416666666666664,0.3333333333333333,0.0,5.333333333333332,14.333333333333336,0.0,0.6067503924646782,0.12166405023547877,25.0,0.0,14.75
401762828,2025,5,0.2777777777777778,2711,227,47,14,33,61,1,0,0,0,0,0,4.0,12.5,26.75,253.75,1.0,0.25,2.0,22.0,23.0,0.5,2.0,3.0,30.5,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.5,-7.5,43.5,43.5,0,0,0,0,300,1.01,22.24,5.433333333333334,144.35,0.18333333333333332,0,0.37333333333333335,0.3933333333333333,2.4152823920265782,30.996677740863788,0.3920265780730897,0.33554817275747506,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,26.75,0.25,1.01,0.18333333333333332,22.0,0.5,9.5
401752726,2025,6,0.3333333333333333,333,238,30,14,16,44,1,0,1,0,0,0,4.0,38.0,16.5,443.75,0.0,0.75,2.0,55.5,7.0,1.0,2.0,20.5,26.0,0.5,35.0,5.0,49.0,17.2,494.4,0.8,1.0,3.0,56.666666666666664,19.666666666666668,1.0,2.0,37.5,13.5,1.0,19.166666666666664,-11.318181818181818,-11.318181818181818,56.36363636363637,56.36363636363637,0,0,0,0,261,3.9885057471264367,44.172413793103445,6.923371647509579,191.3793103448276,0.6053639846743295,0,0.12260536398467432,0.7777777777777778,1.5583941605839415,26.01824817518248,0.23722627737226276,0.3357664233576642,360,4.108333333333333,42.41388888888889,5.5,166.65833333333333,0.6361111111111111,0,0.16944444444444445,0.725,1.8088235294117647,25.873529411764707,0.2852941176470588,0.4264705882352941,-11.0,-0.6999999999999993,-0.25,-0.11982758620689671,-0.03074712643678157,18.0,0.0,27.083333333333332
401752727,2025,6,0.3333333333333333,57,251,29,21,8,50,1,0,1,0,0,0,4.0,22.0,16.0,328.25,1.5,0.25,2.0,35.5,9.0,0.5,2.0,8.5,23.0,0.0,27.0,4.0,31.75,7.75,438.75,1.0,0.75,3.0,40.0,5.666666666666667,1.0,1.0,7.0,14.0,0.0,33.0,5.454545454545454,5.454545454545454,42.40909090909091,42.40909090909091,0,0,0,0,292,2.243150684931507,29.78082191780822,6.1506849315068495,174.04109589041096,0.3938356164383562,0,0.23972602739726026,0.6095890410958904,1.2664576802507836,22.213166144200628,0.2601880877742947,0.5172413793103449,312,2.5865384615384617,33.26602564102564,5.94551282051282,159.30128205128204,0.42628205128205127,0,0.17307692307692307,0.6602564102564102,0.6867469879518072,17.64457831325301,0.09939759036144578,0.46987951807228917,-9.75,8.25,-0.5,-0.34338777660695463,-0.03244643484369508,28.5,0.5,30.0
401752728,2025,6,0.3333333333333333,61,96,35,14,21,49,1,0,1,0,0,0,4.0,34.5,19.5,442.0,1.25,0.75,3.0,31.333333333333332,12.333333333333334,0.6666666666666666,1.0,44.0,41.0,1.0,-12.666666666666668,4.0,27.0,26.0,347.0,1.5,0.5,3.0,31.666666666666668,23.0,0.6666666666666666,1.0,13.0,35.0,0.0,18.666666666666668,-19.818181818181817,-19.818181818181817,48.54545454545455,48.54545454545455,0,0,0,0,312,2.8878205128205128,37.49679487179487,6.201923076923077,163.44871794871796,0.4583333333333333,0,0.2467948717948718,0.625,1.6517571884984026,26.015974440894567,0.2779552715654952,0.34824281150159747,333,2.339339339339339,28.01801801801802,5.303303303303303,143.2972972972973,0.4444444444444444,0,0.3003003003003003,0.5075075075075075,1.977346278317152,32.88673139158576,0.3365695792880259,0.26537216828478966,7.5,-6.5,0.25,0.5484811734811736,0.013888888888888895,18.333333333333332,0.6666666666666666,3.0
401752729,2025,6,0.3333333333333333,201,2309,44,0,44,44,1,0,0,0,0,0,4.0,31.25,9.0,430.25,1.5,1.0,3.0,27.666666666666668,11.0,1.0,1.0,42.0,3.0,1.0,-14.333333333333332,4.0,18.25,44.0,290.5,1.25,0.25,2.0,24.5,24.0,0.5,2.0,12.0,64.0,0.0,12.5,-45.85,-45.85,53.45,53.45,0,0,0,0,316,2.6455696202531644,35.41772151898734,6.003164556962025,151.14240506329114,0.4272151898734177,0,0.3670886075949367,0.5759493670886076,0.8548895899053628,17.854889589905362,0.1829652996845426,0.4605678233438486,339,1.4572271386430677,23.053097345132745,4.7492625368731565,138.22418879056048,0.20943952802359883,0,0.3864306784660767,0.40412979351032446,3.2448377581120944,41.19469026548673,0.5339233038348082,0.2182890855457227,13.0,-35.0,0.75,1.1883424816100967,0.2177756618498189,15.666666666666668,1.0,-0.9166666666666661
401752730,2025,6,0.3333333333333333,245,344,31,9,22,40,1,0,1,0,0,0,4.0,35.75,24.0,463.75,0.75,1.0,3.0,34.0,18.666666666666668,1.0,1.0,41.0,40.0,1.0,-7.0,5.0,38.6,17.6,430.8,0.8,0.8,4.0,39.75,17.75,0.75,1.0,34.0,17.0,1.0,5.75,-16.09090909090909,-16.09090909090909,56.63636363636363,56.63636363636363,0,0,0,0,351,2.92022792022792,33.35042735042735,5.373219373219373,134.84045584045583,0.4444444444444444,0,0.25925925925925924,0.5925925925925926,1.9144542772861357,23.551622418879056,0.30678466076696165,0.35398230088495575,390,3.3794871794871795,32.794871794871796,5.787179487179487,146.26666666666668,0.5333333333333333,0,0.26666666666666666,0.6358974358974359,1.312169312169312,25.91005291005291,0.24074074074074073,0.35185185185185186,-2.8500000000000014,6.399999999999999,0.19999999999999996,-0.45925925925925926,-0.0888888888888889,0.0,0.0,-0.625
401752855,2025,6,0.3333333333333333,26,213,42,37,5,79,1,0,1,0,0,0,4.0,14.25,31.25,321.25,1.0,0.0,2.0,10.0,39.0,0.0,2.0,18.5,23.5,0.0,-8.5,4.0,39.0,11.75,397.0,0.5,0.75,4.0,39.0,11.75,0.75,0.0,0.0,0.0,0.0,0.0,24.59090909090909,24.59090909090909,48.45454545454545,48.45454545454545,0,0,0,0,224,1.5446428571428572,33.78125,6.794642857142857,169.22321428571428,0.33035714285714285,0,0.22321428571428573,0.6383928571428571,3.9014084507042255,48.821596244131456,0.5633802816901409,0.14084507042253522,287,3.397212543554007,35.609756097560975,6.2439024390243905,154.49825783972125,0.6167247386759582,0,0.2229965156794425,0.6097560975609756,1.0950819672131147,21.911475409836065,0.18360655737704917,0.4098360655737705,-24.75,19.5,-0.75,-1.8525696864111496,-0.2863675958188154,10.0,0.0,-4.25
401752856,2025,6,0.3333333333333333,130,275,24,10,14,34,1,0,1,0,0,0,4.0,35.0,17.75,436.75,0.75,0.75,2.0,48.5,10.0,1.0,2.0,21.5,25.5,0.5,27.0,4.0,20.75,18.75,323.5,1.5,0.5,3.0,23.0,12.333333333333334,0.6666666666666666,1.0,14.0,38.0,0.0,9.0,-17.181818181818183,-17.181818181818183,43.5,43.5,0,0,0,0,305,3.036065573770492,36.65245901639344,5.6,145.5344262295082,0.5016393442622951,0,0.23934426229508196,0.6098360655737705,1.5911949685534592,26.21698113207547,0.2672955974842767,0.41823899371069184,274,2.010948905109489,29.697080291970803,6.08029197080292,189.87956204379563,0.2956204379562044,0,0.22262773722627738,0.5474452554744526,1.6423357664233578,24.68978102189781,0.2846715328467153,0.3467153284671533,14.25,-1.0,0.25,1.0251166686610027,0.20601890630609065,34.5,1.0,18.0
401752857,2025,6,0.3333333333333333,120,264,20,24,-4,44,0,0,1,0,0,0,4.0,32.5,10.75,368.5,0.5,1.0,3.0,34.333333333333336,11.0,1.0,1.0,27.0,10.0,1.0,7.333333333333336,4.0,43.25,19.75,460.5,0.25,0.75,3.0,38.0,18.333333333333332,0.6666666666666666,1.0,59.0,24.0,1.0,-21.0,5.7727272727272725,5.7727272727272725,52.40909090909091,52.40909090909091,0,0,0,0,351,2.150997150997151,28.102564102564102,5.205128205128205,126.47008547008546,0.4045584045584046,0,0.2934472934472934,0.4985754985754986,1.21875,24.323863636363637,0.18181818181818182,0.3125,233,4.257510729613734,48.82832618025751,7.021459227467811,199.51931330472104,0.6695278969957081,0,0.1072961373390558,0.8111587982832618,2.4327731092436973,30.80672268907563,0.3907563025210084,0.3235294117647059,-10.75,-9.0,0.25,-2.1065135786165827,-0.26496949243730356,-24.666666666666664,0.0,-6.833333333333332
401752858,2025,6,0.3333333333333333,77,2433,42,7,35,49,1,0,0,0,0,0,4.0,19.0,19.5,347.5,2.0,0.5,3.0,24.333333333333332,18.333333333333332,0.6666666666666666,1.0,3.0,23.0,0.0,21.333333333333332,4.0,22.0,28.5,341.25,1.25,0.75,2.0,28.5,8.0,1.0,2.0,15.5,49.0,0.5,13.0,-11.545454545454545,-11.545454545454545,42.13636363636363,42.13636363636363,0,0,0,0,263,1.0418250950570342,34.847908745247146,6.532319391634981,190.77946768060838,0.3269961977186312,0,0.2509505703422053,0.6501901140684411,1.605072463768116,30.952898550724637,0.34782608695652173,0.2427536231884058,311,2.0385852090032155,29.215434083601288,4.961414790996785,147.82958199356912,0.3054662379421222,0,0.40192926045016075,0.4533762057877814,2.6140350877192984,32.44210526315789,0.41754385964912283,0.1824561403508772,-3.0,-9.0,-0.25,-0.9967601139461812,0.02152995977650901,8.833333333333332,0.16666666666666663,17.166666666666664
401752859,2025,6,0.3333333333333333,194,135,42,3,39,45,1,0,1,0,0,0,4.0,36.25,5.5,445.75,1.0,1.0,3.0,40.333333333333336,5.333333333333333,1.0,1.0,24.0,6.0,1.0,16.333333333333336,4.0,33.5,16.25,405.25,1.0,0.75,3.0,40.0,12.666666666666666,1.0,1.0,14.0,27.0,0.0,26.0,-23.5,-23.5,42.86363636363637,42.86363636363637,0,0,0,0,262,3.454198473282443,44.18702290076336,6.1603053435114505,189.62213740458014,0.5458015267175572,0,0.20229007633587787,0.6412213740458015,0.7818181818181819,20.963636363636365,0.13818181818181818,0.36363636363636365,286,2.9055944055944054,36.89160839160839,6.4475524475524475,183.44755244755245,0.46503496503496505,0,0.15034965034965034,0.6923076923076923,1.8561872909698998,19.76923076923077,0.27424749163879597,0.431438127090301,2.75,-10.75,0.25,0.5486040676880375,0.08076656168259216,26.333333333333336,1.0,21.166666666666668
401752860,2025,6,0.3333333333333333,158,127,38,27,11,65,1,0,1,0,0,0,4.0,43.5,13.5,496.5,0.5,0.75,3.0,51.333333333333336,12.333333333333334,0.6666666666666666,1.0,20.0,17.0,1.0,31.333333333333336,4.0,34.25,28.75,374.25,1.0,0.75,3.0,35.333333333333336,23.333333333333332,1.0,1.0,31.0,45.0,0.0,4.333333333333336,-12.318181818181818,-12.318181818181818,48.77272727272727,48.77272727272727,0,0,0,0,292,3.5205479452054793,42.226027397260275,6.376712328767123,171.763698630137,0.547945205479452,0,0.1678082191780822,0.726027397260274,1.465034965034965,22.68881118881119,0.26223776223776224,0.3706293706293706,289,3.1591695501730106,35.54325259515571,5.626297577854671,162.94463667820068,0.4913494809688581,0,0.2664359861591695,0.6262975778546713,2.478723404255319,34.659574468085104,0.4078014184397163,0.2695035460992908,9.25,-15.25,0.0,0.3613783950324687,0.056595724510593914,20.333333333333336,0.6666666666666666,17.833333333333336
401752861,2025,6,0.3333333333333333,2509,356,27,43,-16,70,0,0,1,0,0,0,4.0,28.0,26.5,388.25,1.5,0.5,3.0,27.333333333333332,16.666666666666668,0.6666666666666666,1.0,30.0,56.0,0.0,-2.666666666666668,5.0,35.8,23.4,376.0,0.6,0.8,3.0,41.333333333333336,11.666666666666666,1.0,2.0,27.5,41.0,0.5,13.833333333333336,8.227272727272727,8.227272727272727,55.0,55.0,0,0,0,0,243,3.065843621399177,41.851851851851855,7.08641975308642,179.0781893004115,0.5390946502057613,0,0.20987654320987653,0.6666666666666666,2.602409638554217,37.70281124497992,0.3855421686746988,0.23293172690763053,352,3.315340909090909,35.86363636363637,5.650568181818182,163.3153409090909,0.5340909090909091,0,0.28125,0.5880681818181818,2.2522522522522523,36.129129129129126,0.36036036036036034,0.2912912912912913,-7.799999999999997,3.1000000000000014,-0.30000000000000004,-0.24949728769173207,0.005003741114852245,-0.16666666666666785,0.16666666666666663,5.583333333333334
401752940,2025,6,0.3333333333333333,2026,204,27,23,4,50,1,0,0,0,0,0,4.0,22.5,27.25,435.75,3.0,0.5,1.0,20.0,13.0,1.0,3.0,23.333333333333332,32.0,0.3333333333333333,-3.333333333333332,5.0,17.4,36.6,333.4,1.4,0.0,3.0,22.0,32.333333333333336,0.0,2.0,10.5,43.0,0.0,11.5,0.0,0.0,0.0,0.0,0,0,0,0,311,2.289389067524116,32.60128617363344,6.302250803858521,141.54019292604502,0.3665594855305466,0,0.2540192926045016,0.5273311897106109,1.8630136986301369,28.188356164383563,0.2945205479452055,0.2979452054794521,410,2.0195121951219512,26.680487804878048,5.778048780487805,154.36341463414635,0.29024390243902437,0,0.3048780487804878,0.4609756097560976,2.9347826086956523,33.641304347826086,0.4673913043478261,0.27717391304347827,5.100000000000001,-9.350000000000001,0.5,0.26987687240216474,0.07631558309152225,9.5,1.0,4.083333333333334
401754550,2025,6,0.3333333333333333,221,103,48,7,41,55,1,0,1,0,0,0,4.0,39.25,22.75,403.0,2.0,0.5,3.0,44.333333333333336,20.0,0.6666666666666666,1.0,24.0,31.0,0.0,20.333333333333336,4.0,37.5,27.5,444.0,1.5,0.25,2.0,45.0,19.0,0.5,2.0,30.0,36.0,0.0,15.0,-6.590909090909091,-6.590909090909091,56.95454545454545,56.95454545454545,0,0,0,0,343,2.8454810495626823,31.877551020408163,4.82798833819242,109.34985422740525,0.4227405247813411,0,0.3556851311953353,0.5539358600583091,1.9816272965879265,20.018372703412073,0.31758530183727035,0.4146981627296588,308,3.133116883116883,36.20779220779221,5.75,142.46103896103895,0.5162337662337663,0,0.22727272727272727,0.5909090909090909,2.1715210355987056,28.899676375404532,0.3786407766990291,0.3333333333333333,1.75,-4.75,0.25,-0.28763583355420064,-0.09349324145242516,14.333333333333336,0.6666666666666666,17.666666666666668
401754551,2025,6,0.3333333333333333,25,150,21,45,-24,66,0,0,1,0,0,0,5.0,24.8,18.0,364.8,1.2,0.8,2.0,31.0,8.5,1.0,3.0,20.666666666666668,24.333333333333332,0.6666666666666666,10.333333333333332,5.0,34.8,26.4,471.8,1.4,0.6,3.0,36.333333333333336,31.666666666666668,0.6666666666666666,2.0,32.5,18.5,0.5,3.8333333333333357,0.0,0.0,0.0,0.0,0,0,0,0,358,2.38268156424581,29.874301675977655,5.977653631284916,149.15083798882682,0.38268156424581007,0,0.2737430167597765,0.6033519553072626,1.550561797752809,26.323033707865168,0.2640449438202247,0.2808988764044944,350,3.26,43.20857142857143,6.12,146.08285714285714,0.5085714285714286,0,0.21714285714285714,0.7314285714285714,2.5148247978436657,34.129380053908356,0.40161725067385445,0.3261455525606469,-9.999999999999996,-8.399999999999999,0.20000000000000007,-0.8773184357541899,-0.1258898643256185,-1.5,0.5,7.083333333333334
401754552,2025,6,0.3333333333333333,153,228,10,38,-28,48,0,0,1,0,0,0,4.0,21.0,22.75,263.5,1.5,0.5,2.0,27.5,27.0,0.5,2.0,14.5,18.5,0.5,13.0,4.0,19.75,22.75,365.25,1.75,0.25,3.0,19.333333333333332,22.333333333333332,0.3333333333333333,1.0,21.0,24.0,0.0,-1.6666666666666679,14.045454545454545,14.045454545454545,46.86363636363637,46.86363636363637,0,0,0,0,257,2.2568093385214008,24.754863813229573,5.326848249027237,154.14396887159532,0.38910505836575876,0,0.39299610894941633,0.43190661478599224,1.9962686567164178,33.03731343283582,0.3805970149253731,0.3619402985074627,286,2.0944055944055946,32.50349650349651,5.905594405594406,144.25874125874125,0.32167832167832167,0,0.2517482517482518,0.6048951048951049,1.907216494845361,31.924398625429554,0.3470790378006873,0.24742268041237114,1.25,0.0,0.25,0.16240374411580616,0.0674267366874371,6.5,0.5,5.666666666666666
